universe_name,universe_mode,selected_mode,dynamic_liquidity_top_n,candidate_pool_size,requested_symbols,actual_symbols,missing_symbols_count,avg_selected_universe_count,min_selected_universe_count,max_selected_universe_count,model,model_key,benchmark,train_start,train_end,valid_start,valid_end,test_start,test_end,is_ytd,config_path,log_path,caveats,IC,ICIR,RankIC,RankICIR,excess_annualized_return_with_cost,excess_information_ratio_with_cost,excess_max_drawdown_with_cost,account_total_return,benchmark_total_return,turnover,cost,experiment_id,run_id,candidate_symbol_coverage,selected_top_n_reached,data_sufficient_for_dynamic_top_n,beta_hs300,beta_csi500,beta_csi1000,industry_unknown_weight
csi1800_current_2018_2026,current_constituent,eligible_only,,,1800,1800,0,1529.1178188899707,1124,1800,Alpha158 + LightGBM,alpha158_lgb,SH000852,2018-01-01,2020-12-31,2021-01-01,2021-12-31,2022-01-01,2022-12-31,False,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2018_2022\alpha158_lgb\workflow.yaml,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2018_2022\alpha158_lgb\qrun.log,current_constituent_bias; eligible_only; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,0.0259793249788063,0.2240223461218722,0.0134264580091264,0.1013624337764213,0.4680459234543255,3.362956366565049,-0.0848515886323233,0.2373949281707938,-0.2158093452453613,0.4036217304816075,660855441.1993699,738980534231996348,3576fd46b51e44c89a41e77b6ecaff04,1.0,,,,,,
csi1800_current_2018_2026,current_constituent,eligible_only,,,1800,1800,0,1529.1178188899707,1124,1800,Alpha158 + LightGBM,alpha158_lgb,SH000852,2019-01-01,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,False,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2019_2023\alpha158_lgb\workflow.yaml,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2019_2023\alpha158_lgb\qrun.log,current_constituent_bias; eligible_only; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,0.0155075695941492,0.181621298872644,-0.0195158397200431,-0.1851127365647858,0.3811216999091033,3.261353023831907,-0.0469896154853439,0.3638457858219501,-0.0627854466438293,0.4046519753904905,778582876.1000584,738980534231996348,3341e67ea6c347c485c0757abfe6c547,1.0,,,,,,
csi1800_current_2018_2026,current_constituent,eligible_only,,,1800,1800,0,1529.1178188899707,1124,1800,Alpha158 + LightGBM,alpha158_lgb,SH000852,2020-01-01,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,False,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2020_2024\alpha158_lgb\workflow.yaml,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2020_2024\alpha158_lgb\qrun.log,current_constituent_bias; eligible_only; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,0.0222472587756415,0.1976133447123573,0.0113777824948895,0.0938288374456146,0.5086272091811894,3.315508363820668,-0.1296146076817215,0.6609737488976577,0.0119717121124267,0.4038497006154091,672580145.1053622,738980534231996348,af9d62816ce944c1929dfc5e89269a20,1.0,,,,,,
csi1800_current_2018_2026,current_constituent,eligible_only,,,1800,1800,0,1529.1178188899707,1124,1800,Alpha158 + LightGBM,alpha158_lgb,SH000852,2021-01-01,2023-12-31,2024-01-01,2024-12-31,2025-01-01,2025-12-31,False,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2021_2025\alpha158_lgb\workflow.yaml,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2021_2025\alpha158_lgb\qrun.log,current_constituent_bias; eligible_only; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,0.0218256998470746,0.2274846409718116,0.0237244495998735,0.2307854409194846,0.6032003998487272,4.781334737443664,-0.0447688135654109,1.3317608800909793,0.2748647928237915,0.4048664763774302,983359230.1868836,738980534231996348,581bb584701345ad8d799fbb7c141996,1.0,,,,,,
csi1800_current_2018_2026,current_constituent,eligible_only,,,1800,1800,0,1529.1178188899707,1124,1800,Alpha158 + LightGBM,alpha158_lgb,SH000852,2022-01-01,2024-12-31,2025-01-01,2025-12-31,2026-01-01,2026-06-24,True,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2022_2026_ytd\alpha158_lgb\workflow.yaml,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2022_2026_ytd\alpha158_lgb\qrun.log,current_constituent_bias; eligible_only; 2026_ytd_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,-0.0017179422156024,-0.0170780592038834,0.022365335454297,0.2137597494863392,0.1796943205788065,1.3959987653183876,-0.0449519541728792,0.2638317956586453,0.1577558517456054,0.4052970863922679,150850435.37473786,738980534231996348,f8932fc399d84c0cae5b4aa583502734,1.0,,,,,,
csi1800_current_2018_2026,current_constituent,eligible_only,,,1800,1800,0,1529.1178188899707,1124,1800,Reversal + LowVol 1d,reversal_lowvol_1d,SH000852,2018-01-01,2020-12-31,2021-01-01,2021-12-31,2022-01-01,2022-12-31,False,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2018_2022\reversal_lowvol_1d\workflow.yaml,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2018_2022\reversal_lowvol_1d\qrun.log,current_constituent_bias; eligible_only; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,0.0128715816712555,0.0736989413515555,0.0242355065900784,0.1214751831173855,0.107482811059016,0.7376115517429188,-0.101139034693579,-0.1392139716434155,-0.2158093452453613,0.4029981019119035,574843742.280557,738980534231996348,6ecb84e045794eaebbde7e1f7e53d111,1.0,,,1.4340221461138487,1.1812531663903352,1.1680164039962817,0.464677472485962
csi1800_current_2018_2026,current_constituent,eligible_only,,,1800,1800,0,1529.1178188899707,1124,1800,Reversal + LowVol 1d,reversal_lowvol_1d,SH000852,2019-01-01,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,False,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2019_2023\reversal_lowvol_1d\workflow.yaml,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2019_2023\reversal_lowvol_1d\qrun.log,current_constituent_bias; eligible_only; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,0.0072827587309156,0.0448789916936152,0.0267193986981207,0.161824305138437,0.2282037611598888,1.8899168188143949,-0.068365912729434,0.171218036034688,-0.0627854466438293,0.4030166799661118,714660334.5965999,738980534231996348,0964458b0b624aadad4ba2ba02cc179e,1.0,,,1.4340221461138487,1.1812531663903352,1.1680164039962817,0.464677472485962
csi1800_current_2018_2026,current_constituent,eligible_only,,,1800,1800,0,1529.1178188899707,1124,1800,Reversal + LowVol 1d,reversal_lowvol_1d,SH000852,2020-01-01,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,False,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2020_2024\reversal_lowvol_1d\workflow.yaml,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2020_2024\reversal_lowvol_1d\qrun.log,current_constituent_bias; eligible_only; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,0.0049267550956984,0.0262778806586475,0.0220885148539665,0.1018100790963654,0.2414580742149876,1.348112665505243,-0.135073036492724,0.2752693997021174,0.0119717121124267,0.397402162472335,645481519.4305464,738980534231996348,415110b87ec4418ba48a55948a6b5643,1.0,,,1.4340221461138487,1.1812531663903352,1.1680164039962817,0.464677472485962
csi1800_current_2018_2026,current_constituent,eligible_only,,,1800,1800,0,1529.1178188899707,1124,1800,Reversal + LowVol 1d,reversal_lowvol_1d,SH000852,2021-01-01,2023-12-31,2024-01-01,2024-12-31,2025-01-01,2025-12-31,False,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2021_2025\reversal_lowvol_1d\workflow.yaml,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2021_2025\reversal_lowvol_1d\qrun.log,current_constituent_bias; eligible_only; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,-0.0010792866256296,-0.0063590312921224,0.0448899466068852,0.251191519309462,0.0947592739362649,0.7439034419463919,-0.161461600711242,0.3998817199577402,0.2748647928237915,0.4031635761722054,787057912.4128518,738980534231996348,f1029fe7f1df4ba0b882bc1636bf83eb,1.0,,,1.4340221461138487,1.1812531663903352,1.1680164039962817,0.464677472485962
csi1800_current_2018_2026,current_constituent,eligible_only,,,1800,1800,0,1529.1178188899707,1124,1800,Reversal + LowVol 1d,reversal_lowvol_1d,SH000852,2022-01-01,2024-12-31,2025-01-01,2025-12-31,2026-01-01,2026-06-24,True,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2022_2026_ytd\reversal_lowvol_1d\workflow.yaml,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2022_2026_ytd\reversal_lowvol_1d\qrun.log,current_constituent_bias; eligible_only; 2026_ytd_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,-0.0375336451925018,-0.1858530686460613,-8.182099972592439e-05,-0.0004101912849246,-0.5469992564980695,-3.163860858654119,-0.2428277291240985,-0.1025581034905551,0.1577558517456054,0.4008177381640281,139820139.3462131,738980534231996348,41ba05824c924348a309dab17ef6b049,1.0,,,1.4340221461138487,1.1812531663903352,1.1680164039962817,0.464677472485962
csi1800_current_2018_2026,current_constituent,eligible_only,,,1800,1800,0,1529.1178188899707,1124,1800,Reversal + LowVol 20d,reversal_lowvol_20d,SH000852,2018-01-01,2020-12-31,2021-01-01,2021-12-31,2022-01-01,2022-12-31,False,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2018_2022\reversal_lowvol_20d\workflow.yaml,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2018_2022\reversal_lowvol_20d\qrun.log,current_constituent_bias; eligible_only; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,0.0663383305153394,0.4733432260659137,0.0886204845600451,0.572456989742074,0.1079885045009183,0.7413396663303647,-0.0998183610201192,-0.138583448099005,-0.2158093452453613,0.4026793713750314,572581714.8835381,738980534231996348,4b9854e68bd14ae1a3373de7f1958952,1.0,,,1.4340221461138487,1.1812531663903352,1.1680164039962817,0.464677472485962
csi1800_current_2018_2026,current_constituent,eligible_only,,,1800,1800,0,1529.1178188899707,1124,1800,Reversal + LowVol 20d,reversal_lowvol_20d,SH000852,2019-01-01,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,False,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2019_2023\reversal_lowvol_20d\workflow.yaml,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2019_2023\reversal_lowvol_20d\qrun.log,current_constituent_bias; eligible_only; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,0.0102499788083733,0.0668590623217838,0.0295477437984354,0.1988355996821138,0.2210820152300375,1.8073315468343467,-0.0725605588192174,0.1622821725259209,-0.0627854466438293,0.4035480450346467,714070390.0859282,738980534231996348,48367fb757be48a79adc9a0f4cb50410,1.0,,,1.4340221461138487,1.1812531663903352,1.1680164039962817,0.464677472485962
csi1800_current_2018_2026,current_constituent,eligible_only,,,1800,1800,0,1529.1178188899707,1124,1800,Reversal + LowVol 20d,reversal_lowvol_20d,SH000852,2020-01-01,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,False,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2020_2024\reversal_lowvol_20d\workflow.yaml,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2020_2024\reversal_lowvol_20d\qrun.log,current_constituent_bias; eligible_only; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,0.0343581844826722,0.2358081265424909,0.0538580372849193,0.3046118058439427,0.2383116587922378,1.3311200131872571,-0.1325661660919793,0.2692979323789668,0.0119717121124267,0.3958336891594446,641839629.973554,738980534231996348,5b2eb41f5c114a70bddd225068958887,1.0,,,1.4340221461138487,1.1812531663903352,1.1680164039962817,0.464677472485962
csi1800_current_2018_2026,current_constituent,eligible_only,,,1800,1800,0,1529.1178188899707,1124,1800,Reversal + LowVol 20d,reversal_lowvol_20d,SH000852,2021-01-01,2023-12-31,2024-01-01,2024-12-31,2025-01-01,2025-12-31,False,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2021_2025\reversal_lowvol_20d\workflow.yaml,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2021_2025\reversal_lowvol_20d\qrun.log,current_constituent_bias; eligible_only; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,-0.0144334422400266,-0.0962026275904375,0.0457924289328595,0.2622983604624004,0.1491496542641844,1.151396753726399,-0.1417839681609366,0.4736984950356975,0.2748647928237915,0.4035835177014851,802904710.635606,738980534231996348,f781d1cb4703498694d00bd694e783e8,1.0,,,1.4340221461138487,1.1812531663903352,1.1680164039962817,0.464677472485962
csi1800_current_2018_2026,current_constituent,eligible_only,,,1800,1800,0,1529.1178188899707,1124,1800,Reversal + LowVol 20d,reversal_lowvol_20d,SH000852,2022-01-01,2024-12-31,2025-01-01,2025-12-31,2026-01-01,2026-06-24,True,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2022_2026_ytd\reversal_lowvol_20d\workflow.yaml,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2022_2026_ytd\reversal_lowvol_20d\qrun.log,current_constituent_bias; eligible_only; 2026_ytd_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,-0.0939134827403978,-0.6733289753255142,-0.0217781727879786,-0.1865087160040988,-0.5512187140016584,-3.3272516005474118,-0.2450202248871376,-0.1046055518631143,0.1577558517456054,0.4001536052415553,139645112.99050987,738980534231996348,20eef384096547e3b09765a1d9f8c5b2,1.0,,,1.4340221461138487,1.1812531663903352,1.1680164039962817,0.464677472485962
csi1800_current_2018_2026,current_constituent,eligible_only,,,1800,1800,0,1529.1178188899707,1124,1800,Reversal + LowVol 5d,reversal_lowvol_5d,SH000852,2018-01-01,2020-12-31,2021-01-01,2021-12-31,2022-01-01,2022-12-31,False,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2018_2022\reversal_lowvol_5d\workflow.yaml,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2018_2022\reversal_lowvol_5d\qrun.log,current_constituent_bias; eligible_only; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,0.0341795157872121,0.2452981999095933,0.0418108123187135,0.2572300446773491,0.1057046437406289,0.7236098800091307,-0.1032339465055273,-0.1409360137897101,-0.2158093452453613,0.4028811127839761,573970188.5323842,738980534231996348,602b5abc83c14026907a468a72042d06,1.0,,,1.4340221461138487,1.1812531663903352,1.1680164039962817,0.464677472485962
csi1800_current_2018_2026,current_constituent,eligible_only,,,1800,1800,0,1529.1178188899707,1124,1800,Reversal + LowVol 5d,reversal_lowvol_5d,SH000852,2019-01-01,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,False,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2019_2023\reversal_lowvol_5d\workflow.yaml,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2019_2023\reversal_lowvol_5d\qrun.log,current_constituent_bias; eligible_only; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,0.0136521205250237,0.0894673021585231,0.0332719860723234,0.2277043945709917,0.2285796956787927,1.890099045072376,-0.0677165030677285,0.1716784302605905,-0.0627854466438293,0.4029985446710594,715322603.1979859,738980534231996348,8e78b511fb194a82ac2878a57e5c9ece,1.0,,,1.4340221461138487,1.1812531663903352,1.1680164039962817,0.464677472485962
csi1800_current_2018_2026,current_constituent,eligible_only,,,1800,1800,0,1529.1178188899707,1124,1800,Reversal + LowVol 5d,reversal_lowvol_5d,SH000852,2020-01-01,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,False,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2020_2024\reversal_lowvol_5d\workflow.yaml,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2020_2024\reversal_lowvol_5d\qrun.log,current_constituent_bias; eligible_only; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,0.0221412478741896,0.1261309223447551,0.0404440721328131,0.1934704002178824,0.2504040981000715,1.393445810444182,-0.1364014900908011,0.2861301832065719,0.0119717121124267,0.396377350154015,644847516.5528419,738980534231996348,05c616ba3c93401a81c114f384864dc1,1.0,,,1.4340221461138487,1.1812531663903352,1.1680164039962817,0.464677472485962
csi1800_current_2018_2026,current_constituent,eligible_only,,,1800,1800,0,1529.1178188899707,1124,1800,Reversal + LowVol 5d,reversal_lowvol_5d,SH000852,2021-01-01,2023-12-31,2024-01-01,2024-12-31,2025-01-01,2025-12-31,False,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2021_2025\reversal_lowvol_5d\workflow.yaml,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2021_2025\reversal_lowvol_5d\qrun.log,current_constituent_bias; eligible_only; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,-0.0030979825658075,-0.0194655560030292,0.0505883568422589,0.2932115150794416,0.1089349264332825,0.852164152027758,-0.1537905088166365,0.4173696057639238,0.2748647928237915,0.4031551929340203,792872551.5431454,738980534231996348,d744eaf18a34472abb693eefbb233d9a,1.0,,,1.4340221461138487,1.1812531663903352,1.1680164039962817,0.464677472485962
csi1800_current_2018_2026,current_constituent,eligible_only,,,1800,1800,0,1529.1178188899707,1124,1800,Reversal + LowVol 5d,reversal_lowvol_5d,SH000852,2022-01-01,2024-12-31,2025-01-01,2025-12-31,2026-01-01,2026-06-24,True,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2022_2026_ytd\reversal_lowvol_5d\workflow.yaml,reports\rolling_baselines_2018_2026\csi1800_current_2018_2026\2022_2026_ytd\reversal_lowvol_5d\qrun.log,current_constituent_bias; eligible_only; 2026_ytd_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,-0.057544689621483,-0.3257006549380187,-0.0147838443196606,-0.0898638036991056,-0.570074304367351,-3.398066569562164,-0.2574295616833777,-0.1125032187772225,0.1577558517456054,0.400373632402729,139578510.90842563,738980534231996348,ebbaec41d4a3471cbab16d87dde53b88,1.0,,,1.4340221461138487,1.1812531663903352,1.1680164039962817,0.464677472485962
csi800_current_2018_2026,current_constituent,eligible_only,,,800,799,1,706.6246348588121,548,799,Alpha158 + LightGBM,alpha158_lgb,SH000905,2018-01-01,2020-12-31,2021-01-01,2021-12-31,2022-01-01,2022-12-31,False,reports\rolling_baselines_2018_2026\csi800_current\csi800_current_2018_2026\2018_2022\alpha158_lgb\workflow.yaml,reports\rolling_baselines_2018_2026\csi800_current\csi800_current_2018_2026\2018_2022\alpha158_lgb\qrun.log,current_constituent_bias; eligible_only; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,0.0138309477519599,0.0903676605312964,-0.0017608443636414,-0.0103626457323917,0.1298712464446388,0.8008202536997195,-0.1339461703089039,-0.1091106171598741,-0.2031326293945312,0.3992166966505838,579429174.7977922,738980534231996348,79c5ea190a954b30945b9bf53d79c4f3,,,,,,,
csi800_current_2018_2026,current_constituent,eligible_only,,,800,799,1,706.6246348588121,548,799,Alpha158 + LightGBM,alpha158_lgb,SH000905,2019-01-01,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,False,reports\rolling_baselines_2018_2026\csi800_current\csi800_current_2018_2026\2019_2023\alpha158_lgb\workflow.yaml,reports\rolling_baselines_2018_2026\csi800_current\csi800_current_2018_2026\2019_2023\alpha158_lgb\qrun.log,current_constituent_bias; eligible_only; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,-0.0056277923802308,-0.0455705252304057,-0.0347723421723334,-0.2714555725564869,0.2614934393023687,2.1589382969514785,-0.0600587421562515,0.192897998656693,-0.0742160081863403,0.4032808252035418,751712392.1609443,738980534231996348,291f818bae914ac8aac1e0ccf72b8560,,,,,,,
csi800_current_2018_2026,current_constituent,eligible_only,,,800,799,1,706.6246348588121,548,799,Alpha158 + LightGBM,alpha158_lgb,SH000905,2020-01-01,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,False,reports\rolling_baselines_2018_2026\csi800_current\csi800_current_2018_2026\2020_2024\alpha158_lgb\workflow.yaml,reports\rolling_baselines_2018_2026\csi800_current\csi800_current_2018_2026\2020_2024\alpha158_lgb\qrun.log,current_constituent_bias; eligible_only; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,0.013525694066741,0.1104386333850538,-0.0032522930961575,-0.0246830896803724,0.4085319057407856,2.9656156042371684,-0.1056707931820433,0.5611690726296383,0.0546122789382934,0.3993852774740286,689891313.0988352,738980534231996348,37f3d4f6dae2437e962cd0336e8b33ac,,,,,,,
csi800_current_2018_2026,current_constituent,eligible_only,,,800,799,1,706.6246348588121,548,799,Alpha158 + LightGBM,alpha158_lgb,SH000905,2021-01-01,2023-12-31,2024-01-01,2024-12-31,2025-01-01,2025-12-31,False,reports\rolling_baselines_2018_2026\csi800_current\csi800_current_2018_2026\2021_2025\alpha158_lgb\workflow.yaml,reports\rolling_baselines_2018_2026\csi800_current\csi800_current_2018_2026\2021_2025\alpha158_lgb\qrun.log,current_constituent_bias; eligible_only; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,0.0141405699113875,0.1239441140560494,0.0145938687967549,0.1347444129051247,0.343047228336073,2.4610873135708853,-0.0877274505884313,0.817536702833314,0.3038637638092041,0.3995286598818064,884595627.2347105,738980534231996348,66b49ad62bd1482ea98f490130acab73,,,,,,,
csi800_current_2018_2026,current_constituent,eligible_only,,,800,799,1,706.6246348588121,548,799,Alpha158 + LightGBM,alpha158_lgb,SH000905,2022-01-01,2024-12-31,2025-01-01,2025-12-31,2026-01-01,2026-06-24,True,reports\rolling_baselines_2018_2026\csi800_current\csi800_current_2018_2026\2022_2026_ytd\alpha158_lgb\workflow.yaml,reports\rolling_baselines_2018_2026\csi800_current\csi800_current_2018_2026\2022_2026_ytd\alpha158_lgb\qrun.log,current_constituent_bias; eligible_only; 2026_ytd_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,0.0037387294581837,0.0474201839902171,0.0132442279820012,0.1503176903378412,-0.0897935678780486,-0.7563382969398276,-0.1098902357548645,0.1404808969617919,0.1844956874847412,0.3991199152834688,140909030.83565468,738980534231996348,aca67ba1f0b74f5e8d7f233347234110,,,,,,,
csi800_current_2018_2026,current_constituent,eligible_only,,,800,799,1,706.6246348588121,548,799,Reversal + LowVol 1d,reversal_lowvol_1d,SH000905,2018-01-01,2020-12-31,2021-01-01,2021-12-31,2022-01-01,2022-12-31,False,reports\rolling_baselines_2018_2026\csi800_current_2018_2026\2018_2022\reversal_lowvol_1d\workflow.yaml,reports\rolling_baselines_2018_2026\csi800_current_2018_2026\2018_2022\reversal_lowvol_1d\qrun.log,current_constituent_bias; eligible_only; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,0.0058753113559528,0.028753754186502,0.0140904583205558,0.0619578137341442,0.0666218977611573,0.4206290527635168,-0.1275466931811599,-0.1627102075124735,-0.2031326293945312,0.3855770556929643,544799255.4528617,738980534231996348,09f1a835bc9f4ae2b1e4bf1ff29a1155,0.99875,,,,,,
csi800_current_2018_2026,current_constituent,eligible_only,,,800,799,1,706.6246348588121,548,799,Reversal + LowVol 1d,reversal_lowvol_1d,SH000905,2019-01-01,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,False,reports\rolling_baselines_2018_2026\csi800_current_2018_2026\2019_2023\reversal_lowvol_1d\workflow.yaml,reports\rolling_baselines_2018_2026\csi800_current_2018_2026\2019_2023\reversal_lowvol_1d\qrun.log,current_constituent_bias; eligible_only; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,0.0013722580200296,0.0071718529191657,0.0144581885541772,0.0789615679222416,0.2989461665769476,2.4130169320941484,-0.0704005423779847,0.2408924874818208,-0.0742160081863403,0.3870551752326412,724863525.9773066,738980534231996348,37ebcd49e687470eb0649da39bfcbfa3,0.99875,,,,,,
csi800_current_2018_2026,current_constituent,eligible_only,,,800,799,1,706.6246348588121,548,799,Reversal + LowVol 1d,reversal_lowvol_1d,SH000905,2020-01-01,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,False,reports\rolling_baselines_2018_2026\csi800_current_2018_2026\2020_2024\reversal_lowvol_1d\workflow.yaml,reports\rolling_baselines_2018_2026\csi800_current_2018_2026\2020_2024\reversal_lowvol_1d\qrun.log,current_constituent_bias; eligible_only; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,-0.0040761466777933,-0.0192333159114169,0.0079563483117673,0.0338208541921218,0.1243971326600949,0.7822213293002164,-0.1493010515237197,0.1842074118046521,0.0546122789382934,0.3885090136859065,614816661.9481602,738980534231996348,8c8a81bd08004b548103162ecc7d72f4,0.99875,,,,,,
csi800_current_2018_2026,current_constituent,eligible_only,,,800,799,1,706.6246348588121,548,799,Reversal + LowVol 1d,reversal_lowvol_1d,SH000905,2021-01-01,2023-12-31,2024-01-01,2024-12-31,2025-01-01,2025-12-31,False,reports\rolling_baselines_2018_2026\csi800_current_2018_2026\2021_2025\reversal_lowvol_1d\workflow.yaml,reports\rolling_baselines_2018_2026\csi800_current_2018_2026\2021_2025\reversal_lowvol_1d\qrun.log,current_constituent_bias; eligible_only; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,-0.0104051367069878,-0.051842130817194,0.0317026846556581,0.1581606470806369,-0.0312965160946945,-0.228105799784295,-0.2268358066502904,0.2633966142953354,0.3038637638092041,0.3961331951303646,729521978.1462858,738980534231996348,f5c3867960bc401e86cbba6c79ce868f,0.99875,,,,,,
csi800_current_2018_2026,current_constituent,eligible_only,,,800,799,1,706.6246348588121,548,799,Reversal + LowVol 1d,reversal_lowvol_1d,SH000905,2022-01-01,2024-12-31,2025-01-01,2025-12-31,2026-01-01,2026-06-24,True,reports\rolling_baselines_2018_2026\csi800_current_2018_2026\2022_2026_ytd\reversal_lowvol_1d\workflow.yaml,reports\rolling_baselines_2018_2026\csi800_current_2018_2026\2022_2026_ytd\reversal_lowvol_1d\qrun.log,current_constituent_bias; eligible_only; 2026_ytd_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,-0.0460247951023114,-0.1999724357589441,-0.0074591375187677,-0.0329375625933037,-0.6373584242617302,-3.289614423655936,-0.2750694177644024,-0.1173381353198245,0.1844956874847412,0.3975587271734115,137301534.02333882,738980534231996348,151425acf4154fce96cb0a1957815266,0.99875,,,,,,
