date,rows,selected_count,unknown_rows,unknown_selected_count,unknown_row_ratio,unknown_selected_ratio,path
2018-05-16,550,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-05-17,550,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-05-18,551,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-05-21,550,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-05-22,550,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-05-23,549,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-05-24,549,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-05-25,550,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-05-28,552,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-05-29,550,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-05-30,549,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-05-31,549,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-06-01,550,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-06-04,551,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-06-05,551,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-06-06,551,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-06-07,552,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-06-08,552,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-06-11,553,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-06-12,553,291,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-06-13,553,291,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-06-14,550,291,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-06-15,551,291,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-06-19,547,291,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-06-20,547,291,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-06-21,546,291,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-06-22,546,291,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-06-25,546,290,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-06-26,546,291,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-06-27,547,291,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-06-28,548,291,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-06-29,550,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-07-02,551,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-07-03,553,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-07-04,554,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-07-05,555,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-07-06,554,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-07-09,554,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-07-10,554,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-07-11,552,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-07-12,553,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-07-13,554,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-07-16,554,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-07-17,554,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-07-18,556,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-07-19,555,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-07-20,556,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-07-23,556,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-07-24,556,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-07-25,557,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-07-26,557,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-07-27,557,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-07-30,558,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-07-31,559,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-08-01,561,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-08-02,561,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-08-03,561,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-08-06,561,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-08-07,561,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-08-08,561,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-08-09,561,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-08-10,561,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-08-13,560,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-08-14,560,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-08-15,561,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-08-16,561,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-08-17,561,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-08-20,561,296,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-08-21,561,296,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-08-22,561,296,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-08-23,560,296,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-08-24,561,296,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-08-27,561,296,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-08-28,563,296,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-08-29,563,296,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-08-30,563,296,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-08-31,564,296,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-09-03,564,296,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-09-04,564,296,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-09-05,564,296,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-09-06,564,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-09-07,564,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-09-10,563,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-09-11,563,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-09-12,564,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-09-13,564,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-09-14,564,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-09-17,565,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-09-18,565,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-09-19,565,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-09-20,565,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-09-21,565,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-09-25,569,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-09-26,569,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-09-27,569,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-09-28,568,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-10-08,567,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-10-09,570,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-10-10,570,296,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-10-11,571,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-10-12,572,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-10-15,572,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-10-16,572,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-10-17,572,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-10-18,572,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-10-19,571,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-10-22,568,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-10-23,568,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-10-24,568,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-10-25,568,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-10-26,569,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-10-29,572,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-10-30,571,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-10-31,567,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-11-01,568,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-11-02,569,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-11-05,571,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-11-06,571,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-11-07,572,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-11-08,573,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-11-09,575,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-11-12,574,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-11-13,574,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-11-14,574,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-11-15,574,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-11-16,575,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-11-19,576,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-11-20,577,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-11-21,576,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-11-22,576,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-11-23,576,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-11-26,575,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-11-27,577,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-11-28,577,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-11-29,578,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-11-30,578,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-12-03,579,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-12-04,579,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-12-05,580,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-12-06,581,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-12-07,581,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-12-10,583,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-12-11,583,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-12-12,583,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-12-13,583,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-12-14,583,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-12-17,582,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-12-18,582,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-12-19,582,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-12-20,583,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-12-21,583,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-12-24,583,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-12-25,583,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-12-26,582,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-12-27,583,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2018-12-28,584,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-01-02,584,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-01-03,584,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-01-04,584,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-01-07,584,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-01-08,584,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-01-09,584,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-01-10,584,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-01-11,584,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-01-14,584,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-01-15,584,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-01-16,585,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-01-17,586,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-01-18,585,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-01-21,584,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-01-22,585,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-01-23,585,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-01-24,584,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-01-25,585,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-01-28,586,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-01-29,586,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-01-30,586,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-01-31,586,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-02-01,588,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-02-11,588,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-02-12,588,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-02-13,588,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-02-14,589,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-02-15,588,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-02-18,589,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-02-19,589,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-02-20,586,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-02-21,586,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-02-22,586,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-02-25,586,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-02-26,585,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-02-27,586,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-02-28,587,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-03-01,588,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-03-04,588,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-03-05,588,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-03-06,588,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-03-07,589,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-03-08,589,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-03-11,588,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-03-12,588,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-03-13,588,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-03-14,588,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-03-15,589,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-03-18,587,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-03-19,587,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-03-20,587,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-03-21,587,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-03-22,587,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-03-25,585,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-03-26,585,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-03-27,585,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-03-28,583,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-03-29,585,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-04-01,587,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-04-02,588,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-04-03,585,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-04-04,588,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-04-08,589,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-04-09,591,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-04-10,590,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-04-11,589,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-04-12,589,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-04-15,589,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-04-16,588,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-04-17,591,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-04-18,591,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-04-19,591,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-04-22,590,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-04-23,591,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-04-24,591,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-04-25,591,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-04-26,588,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-04-29,591,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-04-30,590,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-05-06,592,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-05-07,591,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-05-08,590,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-05-09,591,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-05-10,591,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-05-13,591,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-05-14,592,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-05-15,592,292,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-05-16,592,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-05-17,592,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-05-20,592,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-05-21,592,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-05-22,593,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-05-23,593,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-05-24,593,293,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-05-27,592,294,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-05-28,592,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-05-29,592,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-05-30,592,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-05-31,592,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-06-03,592,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-06-04,592,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-06-05,593,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-06-06,593,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-06-10,593,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-06-11,593,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-06-12,593,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-06-13,593,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-06-14,593,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-06-17,592,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-06-18,592,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-06-19,591,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2019-06-20,591,295,0,0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
