date,symbol,shares,close,market_value,weight,industry,market_cap
2026-04-07,000686.SZ,1700,7.81,13277.0,0.01109888984543792,,0.0
2026-04-07,000713.SZ,1600,6.42,10272.0,0.008586864238332327,,0.0
2026-04-07,000007.SZ,500,12.3,6150.0,0.005141084021197801,,0.0
2026-04-07,000019.SZ,1400,7.69,10766.0,0.008999822857270818,,0.0
2026-04-07,000401.SZ,2600,4.61,11986.0,0.010019680175297047,,0.0
2026-04-07,000403.SZ,1100,12.69,13959.0,0.011669006805187008,,0.0
2026-04-07,000421.SZ,1300,6.42,8346.0,0.0069768271936450155,,0.0
2026-04-07,000498.SZ,2500,5.6,14000.0,0.011703280698661661,,0.0
2026-04-07,000507.SZ,2000,5.39,10780.0,0.009011526137969478,,0.0
2026-04-07,000547.SZ,100,25.93,2593.0,0.002167614775116406,,0.0
2026-04-07,000564.SZ,6300,1.83,11529.0,0.009637651655347877,,0.0
2026-04-07,000582.SZ,700,10.15,7105.0,0.005939414954570793,,0.0
2026-04-07,000592.SZ,200,12.06,2412.0,0.0020163080746551376,,0.0
2026-04-07,000672.SZ,500,12.39,6195.0,0.0051787017091577845,,0.0
2026-04-07,000680.SZ,600,11.14,6684.0,0.00558748058498961,,0.0
2026-04-07,000685.SZ,1000,10.65,10650.0,0.008902852817196192,,0.0
2026-04-07,000697.SZ,1000,9.42,9420.0,0.007874636012956631,,0.0
2026-04-07,000707.SZ,1800,6.1,10980.0,0.009178715862236075,,0.0
2026-04-07,000708.SZ,500,15.6,7800.0,0.006520399246397211,,0.0
2026-04-07,000729.SZ,700,14.11,9877.0,0.008256664532905801,,0.0
2026-04-07,000735.SZ,1400,6.58,9212.0,0.007700758699719373,,0.0
2026-04-07,000800.SZ,2400,6.53,15672.0,0.013100986793530396,,0.0
2026-04-07,000852.SZ,1200,6.98,8376.0,0.007001905652285005,,0.0
2026-04-07,000858.SZ,100,103.11,10311.0,0.008619466234564313,,0.0
2026-04-08,000001.SZ,2000,10.86,21720.0,0.01794653073060288,,0.0
2026-04-08,000166.SZ,3600,4.74,17064.0,0.014099429115423919,,0.0
2026-04-08,000333.SZ,100,76.73,7673.0,0.006339950750272371,,0.0
2026-04-08,000538.SZ,400,54.32,21728.0,0.017953140870835146,,0.0
2026-04-08,000598.SZ,2000,6.73,13460.0,0.011121560940787973,,0.0
2026-04-08,000623.SZ,600,18.07,10842.0,0.008958392549778841,,0.0
2026-04-08,000651.SZ,500,37.8,18900.0,0.015616456298729025,,0.0
2026-04-08,000725.SZ,2600,4.0,10400.0,0.00859318230194613,,0.0
2026-04-08,000728.SZ,2000,7.77,15540.0,0.012840197401177198,,0.0
2026-04-08,000423.SZ,200,54.81,10962.0,0.009057544653262835,,0.0
2026-04-08,000778.SZ,2000,4.71,9420.0,0.007783440123493514,,0.0
2026-04-08,000157.SZ,1000,8.84,8840.0,0.007304204956654211,,0.0
2026-04-08,000513.SZ,400,32.98,13191.999999999998,0.01090012124300705,,0.0
2026-04-08,000589.SZ,2800,4.6,12879.999999999998,0.010642325773948667,,0.0
2026-04-08,000563.SZ,4200,3.38,14196.0,0.011729693842156467,,0.0
2026-04-08,000776.SZ,600,18.61,11166.0,0.009226103229185623,,0.0
2026-04-08,000783.SZ,1500,6.86,10290.0,0.00850229287375247,,0.0
2026-04-08,000750.SZ,3900,3.88,15132.0,0.01250308024933162,,0.0
2026-04-08,000625.SZ,2200,10.15,22330.0,0.01845055392331318,,0.0
2026-04-08,000009.SZ,1300,8.85,11505.0,0.009506207921527907,,0.0
2026-04-08,000049.SZ,400,25.04,10016.0,0.00827589557079735,,0.0
2026-04-08,000061.SZ,1400,7.32,10248.0,0.00846758963753307,,0.0
2026-04-08,000088.SZ,3500,4.53,15855.0,0.013100471672822682,,0.0
2026-04-08,000410.SZ,1400,6.71,9394.0,0.007761957167738648,,0.0
2026-04-08,000510.SZ,200,15.62,3124.0,0.002581259760699972,,0.0
2026-04-08,000686.SZ,1700,8.09,13753.0,0.011363657326794724,,0.0
2026-04-08,000713.SZ,1600,6.45,10320.0,0.008527080899623467,,0.0
2026-04-08,000007.SZ,500,12.82,6410.0,0.005296374861103336,,0.0
2026-04-08,000019.SZ,1400,7.82,10948.0,0.009045976907856369,,0.0
2026-04-08,000401.SZ,2600,4.78,12428.0,0.010268852850825625,,0.0
2026-04-08,000403.SZ,1100,13.05,14355.0,0.011861070379272759,,0.0
2026-04-08,000421.SZ,1300,6.47,8411.0,0.006949736186698933,,0.0
2026-04-08,000498.SZ,2500,5.77,14424.999999999998,0.011918909106305088,,0.0
2026-04-08,000507.SZ,2000,5.5,11000.0,0.009088942819366098,,0.0
2026-04-08,000547.SZ,100,27.6,2760.0,0.0022804983801318576,,0.0
2026-04-08,000564.SZ,6300,1.92,12096.0,0.009994532031186576,,0.0
2026-04-08,000582.SZ,700,10.71,7497.000000000001,0.006194527665162514,,0.0
2026-04-08,000592.SZ,200,12.33,2466.0,0.0020375757265960726,,0.0
2026-04-08,000672.SZ,500,13.23,6615.0,0.005465759704555159,,0.0
2026-04-08,000680.SZ,600,11.71,7026.000000000001,0.005805355658987838,,0.0
2026-04-08,000685.SZ,1000,10.99,10990.0,0.009080680144075766,,0.0
2026-04-08,000697.SZ,1000,9.68,9680.0,0.007998269681042168,,0.0
2026-04-08,000707.SZ,1800,5.99,10782.0,0.008908816498036844,,0.0
2026-04-08,000708.SZ,500,16.16,8080.0,0.006676241634588916,,0.0
2026-04-08,000729.SZ,700,14.13,9891.0,0.00817261212966819,,0.0
2026-04-08,000735.SZ,1400,6.71,9394.0,0.007761957167738648,,0.0
2026-04-08,000800.SZ,2400,6.76,16224.0,0.013405364391035964,,0.0
2026-04-08,000852.SZ,1200,7.09,8508.0,0.007029884137015161,,0.0
2026-04-08,000858.SZ,100,104.19,10419.0,0.008608881384997762,,0.0
2026-04-09,000001.SZ,2000,10.75,21500.0,0.017873327312975085,,0.0
2026-04-09,000166.SZ,3600,4.64,16704.0,0.01388632834585748,,0.0
2026-04-09,000333.SZ,100,76.52,7652.0,0.006361241888320249,,0.0
2026-04-09,000538.SZ,400,53.5,21400.0,0.017790195558031015,,0.0
2026-04-09,000598.SZ,2000,6.62,13240.0,0.01100664435459489,,0.0
2026-04-09,000623.SZ,600,17.77,10662.0,0.00886350771213676,,0.0
2026-04-09,000651.SZ,500,37.32,18660.0,0.015512385472563492,,0.0
2026-04-09,000725.SZ,2600,3.98,10348.0,0.008602474001612381,,0.0
2026-04-09,000728.SZ,2000,7.61,15220.0,0.012652653102487478,,0.0
2026-04-09,000423.SZ,200,53.58,10716.0,0.008908398859806559,,0.0
2026-04-09,000778.SZ,2000,4.64,9280.0,0.0077146268588097104,,0.0
2026-04-09,000157.SZ,1000,8.76,8760.0,0.007282341733100546,,0.0
2026-04-09,000513.SZ,400,32.73,13091.999999999998,0.010883609357277665,,0.0
2026-04-09,000589.SZ,2800,4.51,12628.0,0.01049787801433718,,0.0
2026-04-09,000563.SZ,4200,3.31,13902.0,0.011556976572324634,,0.0
2026-04-09,000776.SZ,600,18.14,10884.0,0.009048060208112597,,0.0
2026-04-09,000783.SZ,1500,6.7,10050.0,0.00835474137187905,,0.0
2026-04-09,000750.SZ,3900,3.8,14820.0,0.012320126082711198,,0.0
2026-04-09,000625.SZ,2200,10.02,22044.0,0.018325564059870826,,0.0
2026-04-09,000009.SZ,1300,8.67,11271.0,0.009369780099746148,,0.0
2026-04-09,000049.SZ,400,25.22,10088.0,0.008386331438757798,,0.0
2026-04-09,000061.SZ,1400,7.21,10094.0,0.008391319344054442,,0.0
2026-04-09,000088.SZ,3500,4.5,15750.0,0.01309325140369105,,0.0
2026-04-09,000410.SZ,1400,6.61,9254.0,0.007693012602524253,,0.0
2026-04-09,000510.SZ,200,15.36,3072.0,0.0025538075118818355,,0.0
2026-04-09,000686.SZ,1700,7.92,13464.0,0.011192859485669606,,0.0
2026-04-09,000713.SZ,1600,6.41,10256.0,0.008525992787063836,,0.0
2026-04-09,000007.SZ,500,13.4,6700.0,0.005569827581252701,,0.0
2026-04-09,000019.SZ,1400,7.81,10934.0,0.009089626085584631,,0.0
2026-04-09,000401.SZ,2600,4.63,12038.0,0.010007400660167165,,0.0
2026-04-09,000403.SZ,1100,12.74,14014.0,0.011650084137861992,,0.0
2026-04-09,000421.SZ,1300,6.31,8203.0,0.006819297858062076,,0.0
2026-04-09,000498.SZ,2500,5.68,14200.0,0.011804709202057962,,0.0
2026-04-09,000507.SZ,2000,5.37,10740.0,0.008928350480993136,,0.0
2026-04-09,000547.SZ,100,26.78,2678.0,0.002226268397402199,,0.0
2026-04-09,000564.SZ,6300,1.87,11781.0,0.009793752049960906,,0.0
2026-04-09,000582.SZ,700,10.62,7433.999999999999,0.006180014662542175,,0.0
2026-04-09,000592.SZ,200,11.91,2382.0,0.0019801984027677513,,0.0
2026-04-09,000672.SZ,500,13.04,6520.0,0.005420190422353375,,0.0
2026-04-09,000680.SZ,600,11.6,6960.0,0.005785970144107283,,0.0
2026-04-09,000685.SZ,1000,10.83,10830.0,0.009003169060442798,,0.0
2026-04-09,000697.SZ,1000,9.88,9880.0,0.008213417388474132,,0.0
2026-04-09,000707.SZ,1800,5.95,10710.0,0.008903410954509914,,0.0
2026-04-09,000708.SZ,500,16.39,8195.0,0.00681264731766655,,0.0
2026-04-09,000729.SZ,700,14.01,9807.0,0.00815273120736496,,0.0
2026-04-09,000735.SZ,1400,6.55,9170.0,0.007623181928371234,,0.0
2026-04-09,000800.SZ,2400,6.82,16368.0,0.013607005649245404,,0.0
2026-04-09,000852.SZ,1200,6.99,8388.0,0.006973091604708605,,0.0
2026-04-09,000858.SZ,100,102.6,10260.0,0.0085293180572616,,0.0
2026-04-10,000001.SZ,2000,10.74,21480.0,0.0177906355171694,,0.0
2026-04-10,000166.SZ,3600,4.72,16992.0,0.014073485973358587,,0.0
