date,cash,net_equity,gross_equity,daily_return,gross_return,turnover,cost,drawdown
2026-04-02,668668.8280600009,1230446.828060001,1238628.0000000007,-0.003213671063807322,-0.003192512443716544,0.0,0.0,-0.03711419582017461
2026-04-03,668668.8280600009,1220834.828060001,1229016.0000000007,-0.007811796317241049,-0.007760199188133976,0.0,0.0,-0.04463606359919026
2026-04-07,668668.8280600009,1222466.828060001,1230648.0000000007,0.0013367901721752506,0.001327891581557994,0.0,0.0,-0.04335894247815886
2026-04-08,668668.8280600009,1237024.828060001,1245206.0000000007,0.011908707595037926,0.01182954020971061,0.0,0.0,-0.031966583850723485
2026-04-09,668668.8280600009,1229775.828060001,1237957.0000000007,-0.0058600278956150165,-0.0058215267192737175,0.0,0.0,-0.037639286673245675
2026-04-10,668668.8280600009,1234715.828060001,1242897.0000000007,0.00401699227394392,0.003990445548593291,0.0,0.0,-0.033773491123064936
2026-04-13,668668.8280600009,1234938.828060001,1243120.0000000007,0.0001806083593747232,0.00017941953355737894,0.0,0.0,-0.033598982538512345
2026-04-14,668668.8280600009,1236480.828060001,1244662.0000000007,0.0012486448437469821,0.0012404273119248632,0.0,0.0,-0.03239229089106721
2026-04-15,668668.8280600009,1235342.828060001,1243524.0000000007,-0.0009203539385123083,-0.0009143044457049498,0.0,0.0,-0.033282832457080525
2026-04-16,668668.8280600009,1237141.828060001,1245323.0000000007,0.001456275909113458,0.0014466950376510468,0.0,0.0,-0.031875025535061274
2026-04-17,668668.8280600009,1235089.828060001,1243271.0000000007,-0.0016586618877948434,-0.0016477652785662489,0.0,0.0,-0.03348081753282861
2026-04-20,668668.8280600009,1236582.828060001,1244764.0000000007,0.0012088189588161935,0.0012008644937426816,0.0,0.0,-0.03231247082100275
2026-04-21,668668.8280600009,1235180.828060001,1243362.0000000007,-0.00113376958517164,-0.0011263179205054374,0.0,0.0,-0.03340960550953587
2026-04-22,668668.8280600009,1236543.828060001,1244725.0000000007,0.0011034821534112726,0.0010962213739844628,0.0,0.0,-0.03234299025955678
2026-04-23,668668.8280600009,1234076.828060001,1242258.0000000007,-0.0019950768780031547,-0.001981963887605742,0.0,0.0,-0.03427354038552766
2026-04-24,668668.8280600009,1230389.828060001,1238571.0000000007,-0.002987658398704407,-0.0029679824963896317,0.0,0.0,-0.03715880115344594
2026-04-27,668668.8280600009,1229385.828060001,1237567.0000000007,-0.0008160015444723667,-0.0008106115838333317,0.0,0.0,-0.03794448105878634
2026-04-28,668668.8280600009,1232883.828060001,1241065.0000000007,0.0028453231850897875,0.0028265136352214615,0.0,0.0,-0.03520712218539923
2026-04-29,668668.8280600009,1239173.828060001,1247355.0000000007,0.005101859442748546,0.005068227691539029,0.0,0.0,-0.030284884531424194
2026-04-30,668668.8280600009,1225320.828060001,1233502.0000000007,-0.011179222548371337,-0.011105900084579012,0.0,0.0,-0.04112554561576698
2026-05-06,53814.117320000914,1240665.117320001,1249465.0000000007,0.012522670723139395,0.012941203175998117,0.7371571422890805,618.710739999982,-0.029117876558683253
2026-05-07,53814.117320000914,1237642.117320001,1246442.0000000007,-0.002436596272272107,-0.002419435518401847,0.0,0.0,-0.03148352432147605
2026-05-08,53814.117320000914,1238490.117320001,1247290.0000000007,0.0006851738383275574,0.0006803365098415615,0.0,0.0,-0.0308199221703519
2026-05-11,53814.117320000914,1244348.117320001,1253148.0000000007,0.004729952962948314,0.004696582190188314,0.0,0.0,-0.026235745989590997
2026-05-12,53814.117320000914,1235720.117320001,1244520.0000000007,-0.006933750997737187,-0.006885060663225695,0.0,0.0,-0.0329875848573965
2026-05-13,53814.117320000914,1232493.117320001,1241293.0000000007,-0.0026114327627834166,-0.002592967569826077,0.0,0.0,-0.035512872760318226
2026-05-14,53814.117320000914,1214940.117320001,1223740.0000000007,-0.014241864521051584,-0.01414089985200917,0.0,0.0,-0.04924896775876397
2026-05-15,53814.117320000914,1196487.117320001,1205287.0000000007,-0.01518840289898804,-0.015079183486688352,0.0,0.0,-0.0636893574930727
2026-05-18,53814.117320000914,1191599.117320001,1200399.0000000007,-0.004085292628096648,-0.004055465627688659,0.0,0.0,-0.06751446045851472
2026-05-19,53814.117320000914,1201293.117320001,1210093.0000000007,0.008135286321630186,0.008075648180313477,0.0,0.0,-0.05992842360356487
2026-05-20,53814.117320000914,1191884.117320001,1200684.0000000007,-0.007832393163952234,-0.007775435441738754,0.0,0.0,-0.06729143379215807
2026-05-21,53814.117320000914,1183765.117320001,1192565.0000000007,-0.006811903843685685,-0.006761979005300289,0.0,0.0,-0.07364495485934786
2026-05-22,53814.117320000914,1183247.117320001,1192047.0000000007,-0.00043758680875205513,-0.0004343578756713651,0.0,0.0,-0.07405031560732223
2026-05-25,53814.117320000914,1187255.117320001,1196055.0000000007,0.003387289046668407,0.00336228353412249,0.0,0.0,-0.07091385638361292
2026-05-26,53814.117320000914,1191998.117320001,1200798.0000000007,0.00399492908542376,0.003965536701907579,0.0,0.0,-0.06720222312561541
2026-05-27,53814.117320000914,1180753.117320001,1189553.0000000007,-0.0094337397321419,-0.009364605870429532,0.0,0.0,-0.07600199457536894
2026-05-28,53814.117320000914,1168786.117320001,1177586.0000000007,-0.010135056875532067,-0.01006008139191783,0.0,0.0,-0.08536676691322576
2026-05-29,53814.117320000914,1177598.117320001,1186398.0000000007,0.0075394461565010396,0.007483105267895418,0.0,0.0,-0.07847093889942158
2026-06-01,43062.72522000095,1187216.7252200008,1196660.0000000007,0.008167988517075786,0.008649711142466598,0.5855902704475967,643.3920999999967,-0.07094390011020035
2026-06-02,43062.72522000095,1184094.7252200008,1193538.0000000007,-0.0026296799343198396,-0.002608928183443937,0.0,0.0,-0.07338702029393807
2026-06-03,43062.72522000095,1178119.7252200008,1187563.0000000007,-0.0050460489965360455,-0.005006124647895627,0.0,0.0,-0.07806275479036107
2026-06-04,43062.72522000095,1160441.7252200008,1169885.0000000007,-0.015005266121572491,-0.014885947103437824,0.0,0.0,-0.09189666850212119
2026-06-05,43062.72522000095,1159314.7252200008,1168758.0000000007,-0.0009711819003977995,-0.0009633425507635796,0.0,0.0,-0.09277860202136279
2026-06-08,43062.72522000095,1134546.7252200008,1143990.0000000007,-0.021364345212901426,-0.021191726602085237,0.0,0.0,-0.11216079315230942
2026-06-09,43062.72522000095,1132491.7252200008,1141935.0000000007,-0.0018112960482976614,-0.0017963443736396245,0.0,0.0,-0.11376893279919631
2026-06-10,43062.72522000095,1136576.7252200008,1146020.0000000007,0.0036070903734033433,0.0035772614027944627,0.0,0.0,-0.11057221724808541
2026-06-11,43062.72522000095,1129876.7252200008,1139320.0000000007,-0.005894894600013134,-0.005846320308546149,0.0,0.0,-0.11581530028173126
2026-06-12,43062.72522000095,1152152.7252200008,1161596.0000000007,0.019715425145749865,0.01955201348172597,0.0,0.0,-0.09838322301941838
2026-06-15,43062.72522000095,1159533.7252200008,1168977.0000000007,0.00640626875103778,0.006354188547481154,0.0,0.0,-0.09260722363563623
2026-06-16,43062.72522000095,1148098.7252200008,1157542.0000000007,-0.009861722648757287,-0.009782057303094893,0.0,0.0,-0.10155567952962741
2026-06-17,43062.72522000095,1138370.7252200008,1147814.0000000007,-0.008473138926389678,-0.008404014713936925,0.0,0.0,-0.10916832307459867
2026-06-18,43062.72522000095,1120408.7252200008,1129852.0000000007,-0.015778691073181528,-0.01564887690862804,0.0,0.0,-0.12322448090300886
2026-06-22,43062.72522000095,1137935.7252200008,1147379.0000000007,0.01564339834693662,0.01551265121449541,0.0,0.0,-0.10950873219693236
2026-06-23,43062.72522000095,1133305.7252200008,1142749.0000000007,-0.004068771106650049,-0.0040352838948595204,0.0,0.0,-0.11313193733809368
2026-06-24,43062.72522000095,1118611.7252200008,1128055.0000000007,-0.012965609961202218,-0.01285846673241453,0.0,0.0,-0.12463072272561504
