date,symbol,side,shares,price,execution_price,raw_value,execution_value,commission,stamp_tax,transfer_fee,slippage,total_cost,cash_after
2025-09-01,000089.SZ,buy,600,7.3,7.30146,4380.0,4380.876,5.0,0.0,0.043800000000000006,0.8760000000002037,5.919800000000204,336652.9801900001
2025-09-01,000156.SZ,buy,200,8.39,8.391678,1678.0,1678.3356,5.0,0.0,0.01678,0.33560000000011314,5.352380000000113,334969.6278100001
2025-09-01,000338.SZ,buy,200,14.69,14.692938,2938.0,2938.5876,5.0,0.0,0.029380000000000003,0.5875999999998385,5.616979999999838,332026.0108300001
2025-09-01,000404.SZ,buy,400,7.19,7.191438000000001,2876.0,2876.5752,5.0,0.0,0.02876,0.5752000000002226,5.603960000000223,329144.4068700001
2025-09-01,000411.SZ,buy,1900,11.7,11.70234,22230.0,22234.446,6.669,0.0,0.22230000000000003,4.445999999999913,11.337299999999912,306903.0695700001
2025-09-01,000428.SZ,buy,200,3.67,3.670734,734.0,734.1468,5.0,0.0,0.00734,0.14679999999998472,5.154139999999985,306163.9154300001
2025-09-01,000429.SZ,buy,2000,11.81,11.812362,23620.0,23624.724000000002,7.085999999999999,0.0,0.23620000000000002,4.724000000001979,12.046200000001978,282531.8692300001
2025-09-01,000507.SZ,buy,2700,5.48,5.481096,14796.000000000002,14798.9592,5.0,0.0,0.14796000000000004,2.9591999999975087,8.10715999999751,267727.7620700001
2025-09-01,000516.SZ,buy,700,5.27,5.2710539999999995,3688.9999999999995,3689.7377999999994,5.0,0.0,0.03689,0.7377999999998792,5.774689999999879,264032.9873800001
2025-09-01,000523.SZ,buy,6700,3.29,3.290658,22043.0,22047.4086,6.6129,0.0,0.22043000000000001,4.408599999998842,11.241929999998842,241978.74545000013
2025-09-01,000524.SZ,buy,1100,13.33,13.332666,14663.0,14665.9326,5.0,0.0,0.14663,2.932600000000093,8.079230000000093,227307.66622000013
2025-09-01,000543.SZ,buy,300,7.18,7.181436,2154.0,2154.4308,5.0,0.0,0.02154,0.4308000000000902,5.45234000000009,225148.21388000014
2025-09-01,000582.SZ,buy,2900,8.39,8.391678,24331.0,24335.8662,7.2993,0.0,0.24331000000000003,4.86620000000039,12.40881000000039,200804.80507000015
2025-09-01,000589.SZ,buy,400,4.51,4.510902,1804.0,1804.3608,5.0,0.0,0.01804,0.3607999999999265,5.378839999999927,198995.42623000016
2025-09-01,000593.SZ,buy,2600,6.46,6.461292,16796.0,16799.3592,5.038799999999999,0.0,0.16796000000000003,3.359199999998964,8.565959999998963,182190.86027000015
2025-09-01,000598.SZ,buy,500,6.81,6.811361999999999,3405.0,3405.6809999999996,5.0,0.0,0.034050000000000004,0.6809999999995853,5.715049999999585,178780.14522000015
2025-09-01,000623.SZ,buy,900,20.31,20.314062,18279.0,18282.6558,5.4837,0.0,0.18279,3.655800000000454,9.322290000000454,160491.82293000014
2025-09-01,000625.SZ,buy,1900,12.52,12.522504,23788.0,23792.7576,7.136399999999999,0.0,0.23788,4.757600000000821,12.13188000000082,136691.69105000014
2025-09-01,000663.SZ,buy,200,6.56,6.561311999999999,1312.0,1312.2623999999998,5.0,0.0,0.013120000000000001,0.2623999999998432,5.275519999999843,135374.41553000014
2025-09-01,000678.SZ,buy,500,15.3,15.30306,7650.0,7651.53,5.0,0.0,0.07650000000000001,1.5299999999997453,6.606499999999746,127717.80903000015
2025-09-01,000690.SZ,buy,3900,4.45,4.45089,17355.0,17358.471,5.206499999999999,0.0,0.17355,3.471000000001368,8.851050000001367,110353.95798000015
2025-09-01,000715.SZ,buy,2600,5.98,5.981196000000001,15548.000000000002,15551.109600000002,5.0,0.0,0.15548000000000003,3.109599999999773,8.265079999999774,94797.69290000015
2025-09-01,000726.SZ,buy,100,6.82,6.821364,682.0,682.1364,5.0,0.0,0.0068200000000000005,0.13639999999998054,5.143219999999981,94110.54968000016
2025-09-01,000776.SZ,buy,600,21.89,21.894378,13134.0,13136.6268,5.0,0.0,0.13134,2.626800000000003,7.758140000000003,80968.79154000015
2025-09-01,000790.SZ,buy,4600,3.98,3.980796,18308.0,18311.6616,5.4924,0.0,0.18308000000000002,3.661599999999453,9.337079999999453,62651.45446000015
2025-09-01,000791.SZ,buy,600,6.28,6.281256,3768.0,3768.7536,5.0,0.0,0.037680000000000005,0.7536000000000058,5.791280000000006,58877.663180000156
2025-09-01,000816.SZ,buy,6500,3.2,3.20064,20800.0,20804.16,6.239999999999999,0.0,0.20800000000000002,4.1599999999998545,10.607999999999855,38067.055180000156
2025-09-01,000862.SZ,buy,900,5.6,5.60112,5040.0,5041.008,5.0,0.0,0.05040000000000001,1.0079999999998108,6.058399999999811,33020.996780000154
2025-10-09,000019.SZ,sell,200,6.4,6.398720000000001,1280.0,1279.7440000000001,5.0,0.64,0.0128,0.2559999999998581,5.908799999999858,34295.08798000016
2025-10-09,000027.SZ,sell,400,6.54,6.538692,2616.0,2615.4768,5.0,1.308,0.026160000000000003,0.523200000000088,6.857360000000088,36904.230620000155
2025-10-09,000028.SZ,sell,100,22.16,22.155568000000002,2216.0,2215.5568000000003,5.0,1.108,0.022160000000000003,0.44319999999970605,6.573359999999707,39113.65726000015
2025-10-09,000035.SZ,sell,6000,5.64,5.638872,33840.0,33833.232,10.152,16.92,0.33840000000000003,6.767999999996391,34.178399999996394,72919.47886000015
2025-10-09,000049.SZ,sell,900,28.21,28.204358000000003,25389.0,25383.9222,7.616699999999999,12.6945,0.25389,5.077799999999115,25.642889999999113,98282.83597000015
2025-10-09,000090.SZ,sell,6400,3.63,3.629274,23232.0,23227.353600000002,6.9696,11.616,0.23232000000000003,4.646399999997811,23.464319999997812,121491.37165000015
2025-10-09,000411.SZ,sell,1900,11.24,11.237752,21356.0,21351.7288,6.4068,10.678,0.21356000000000003,4.271199999999226,21.56955999999923,142825.80209000016
2025-10-09,000428.SZ,sell,4800,3.23,3.229354,15504.0,15500.8992,5.0,7.752,0.15504,3.100800000000163,16.00784000000016,158313.79425000015
2025-10-09,000429.SZ,sell,2000,10.91,10.907818,21820.0,21815.636000000002,6.545999999999999,10.91,0.2182,4.363999999997759,22.038199999997758,180111.75605000014
2025-10-09,000498.SZ,sell,1000,6.12,6.118776,6120.0,6118.776000000001,5.0,3.06,0.061200000000000004,1.2239999999992506,9.34519999999925,186222.41085000013
2025-10-09,000507.SZ,sell,2700,5.34,5.338932,14418.0,14415.116399999999,5.0,7.2090000000000005,0.14418,2.8836000000010245,15.236780000001025,200625.17407000012
2025-10-09,000523.SZ,sell,700,3.16,3.159368,2212.0,2211.5576,5.0,1.106,0.02212,0.44239999999990687,6.570519999999907,202830.60355000012
2025-10-09,000524.SZ,sell,1100,13.74,13.737252,15114.0,15110.9772,5.0,7.557,0.15114000000000002,3.022800000000643,15.730940000000643,217928.8726100001
2025-10-09,000537.SZ,sell,500,9.07,9.068186,4535.0,4534.093000000001,5.0,2.2675,0.04535,0.9069999999992433,8.219849999999244,222455.6527600001
2025-10-09,000538.SZ,sell,100,55.13,55.118974,5513.0,5511.8974,5.0,2.7565,0.055130000000000005,1.102600000000166,8.914230000000167,227959.73853000012
2025-10-09,000570.SZ,sell,3000,5.61,5.608878000000001,16830.0,16826.634000000002,5.0489999999999995,8.415000000000001,0.1683,3.3659999999981665,16.998299999998167,244772.7402300001
2025-10-09,000582.SZ,sell,200,8.3,8.298340000000001,1660.0000000000002,1659.6680000000003,5.0,0.8300000000000002,0.016600000000000004,0.33199999999987995,6.17859999999988,246426.5616300001
2025-10-09,000591.SZ,sell,500,4.48,4.479104,2240.0,2239.552,5.0,1.12,0.022400000000000003,0.4479999999998654,6.590399999999866,248659.9712300001
2025-10-09,000593.SZ,sell,2600,7.33,7.328534,19058.0,19054.1884,5.7174,9.529,0.19058000000000003,3.811600000000908,19.248580000000906,267698.7226500001
2025-10-09,000623.SZ,sell,900,19.84,19.836032,17856.0,17852.428799999998,5.3568,8.928,0.17856000000000002,3.571200000002136,18.034560000002138,285536.6880900001
2025-10-09,000663.SZ,sell,1900,6.56,6.558688,12464.0,12461.5072,5.0,6.232,0.12464000000000001,2.4927999999999884,13.849439999999987,297986.8386500001
2025-10-09,000678.SZ,sell,500,13.45,13.44731,6725.0,6723.655,5.0,3.3625000000000003,0.06725,1.3450000000002547,9.774750000000255,304702.0639000001
2025-10-09,000685.SZ,sell,1700,12.67,12.667466000000001,21539.0,21534.6922,6.4616999999999996,10.7695,0.21539000000000003,4.307799999998679,21.75438999999868,326219.3095100001
2025-10-09,000731.SZ,sell,3300,6.68,6.6786639999999995,22044.0,22039.5912,6.613199999999999,11.022,0.22044000000000002,4.408800000001065,22.264440000001063,348241.0450700001
2025-10-09,000776.SZ,sell,600,22.12,22.115576,13272.0,13269.3456,5.0,6.636,0.13272,2.654399999999441,14.423119999999441,361498.6219500001
2025-10-09,000790.SZ,sell,4600,3.8,3.7992399999999997,17480.0,17476.503999999997,5.244,8.74,0.1748,3.496000000002823,17.654800000002822,378960.9671500001
2025-10-09,000816.SZ,sell,6500,3.1,3.09938,20150.0,20145.97,6.044999999999999,10.075000000000001,0.2015,4.029999999998836,20.351499999998836,399090.6156500001
2025-10-09,000828.SZ,sell,200,10.92,10.917816,2184.0,2183.5632,5.0,1.092,0.021840000000000002,0.43679999999994834,6.550639999999949,401268.06501000014
2025-10-09,000862.SZ,sell,200,5.55,5.54889,1110.0,1109.778,5.0,0.555,0.0111,0.22199999999998,5.78809999999998,402372.27691000013
2025-10-09,000001.SZ,buy,400,10.75,10.75215,4300.0,4300.860000000001,5.0,0.0,0.043000000000000003,0.8600000000005821,5.903000000000582,398066.37391000014
2025-10-09,000012.SZ,buy,4500,4.65,4.650930000000001,20925.0,20929.185,6.2775,0.0,0.20925000000000002,4.18500000000131,10.67175000000131,377130.70216000016
2025-10-09,000030.SZ,buy,400,5.62,5.621124,2248.0,2248.4496,5.0,0.0,0.022480000000000003,0.4495999999999185,5.472079999999918,374877.2300800002
2025-10-09,000039.SZ,buy,200,8.29,8.291657999999998,1657.9999999999998,1658.3315999999995,5.0,0.0,0.016579999999999998,0.331599999999753,5.348179999999753,373213.8819000002
2025-10-09,000042.SZ,buy,400,7.99,7.991598,3196.0,3196.6392,5.0,0.0,0.03196,0.6392000000000735,5.671160000000073,370012.2107400002
2025-10-09,000088.SZ,buy,900,4.23,4.2308460000000006,3807.0000000000005,3807.7614000000003,5.0,0.0,0.03807000000000001,0.7613999999998668,5.799469999999867,366199.41127000016
2025-10-09,000089.SZ,buy,100,6.95,6.95139,695.0,695.139,5.0,0.0,0.0069500000000000004,0.13900000000001,5.14595000000001,365499.2653200002
2025-10-09,000156.SZ,buy,100,8.06,8.061612,806.0,806.1612,5.0,0.0,0.008060000000000001,0.161200000000008,5.169260000000008,364688.0960600002
2025-10-09,000338.SZ,buy,100,13.72,13.722744,1372.0,1372.2744,5.0,0.0,0.013720000000000001,0.2744000000000142,5.288120000000014,363310.8079400002
2025-10-09,000403.SZ,buy,1200,16.25,16.25325,19500.0,19503.9,5.85,0.0,0.195,3.900000000001455,9.945000000001455,343800.8629400002
2025-10-09,000408.SZ,buy,200,59.06,59.071812,11812.0,11814.3624,5.0,0.0,0.11812,2.3623999999999796,7.48051999999998,331981.3824200002
2025-10-09,000516.SZ,buy,800,4.84,4.840968,3872.0,3872.7744000000002,5.0,0.0,0.038720000000000004,0.7744000000002416,5.813120000000241,328103.5693000002
2025-10-09,000529.SZ,buy,3500,5.95,5.95119,20825.0,20829.165,6.2475,0.0,0.20825000000000002,4.165000000000873,10.620750000000871,307267.9485500002
2025-10-09,000543.SZ,buy,800,7.18,7.181436,5744.0,5745.1488,5.0,0.0,0.057440000000000005,1.1487999999999374,6.206239999999937,301517.74231000023
2025-10-09,000554.SZ,buy,2800,6.57,6.571314,18396.0,18399.6792,5.5188,0.0,0.18396,3.679199999998673,9.381959999998672,283112.3603500002
2025-10-09,000565.SZ,buy,1600,8.21,8.211642000000001,13136.000000000002,13138.627200000003,5.0,0.0,0.13136000000000003,2.627200000000812,7.758560000000812,269968.6017900002
2025-10-09,000598.SZ,buy,500,6.67,6.671334,3335.0,3335.667,5.0,0.0,0.033350000000000005,0.6669999999999163,5.700349999999917,266627.9014400002
2025-10-09,000600.SZ,buy,1600,7.16,7.161432,11456.0,11458.2912,5.0,0.0,0.11456000000000001,2.2911999999996624,7.405759999999662,255164.49568000023
2025-10-09,000625.SZ,buy,200,12.19,12.192438,2438.0,2438.4876,5.0,0.0,0.024380000000000002,0.4875999999999294,5.511979999999929,252720.98370000022
