date,rank,symbol,weight,industry,market_cap
2023-11-29,9,002679.SZ,0.010243770650045335,A 农林牧渔,0.0
2023-11-29,10,001965.SZ,0.009999489958234246,G 运输仓储,0.0
2023-11-30,1,300502.SZ,0.014075339225177126,C 制造业,0.0
2023-11-30,2,002892.SZ,0.012935392740614613,C 制造业,0.0
2023-11-30,3,301205.SZ,0.012116431187231545,C 制造业,0.0
2023-11-30,4,000721.SZ,0.011330468084717393,H 住宿餐饮,0.0
2023-11-30,5,300551.SZ,0.011031482120783892,C 制造业,0.0
2023-11-30,6,301039.SZ,0.010469508502955705,C 制造业,0.0
2023-11-30,7,300025.SZ,0.010239519299929936,I 信息技术,0.0
2023-11-30,8,300193.SZ,0.010205520896004386,C 制造业,0.0
2023-11-30,9,002679.SZ,0.010151523430946163,A 农林牧渔,0.0
2023-11-30,10,300570.SZ,0.010115525120907347,C 制造业,0.0
2023-12-01,1,002640.SZ,0.010369776481852925,F 批发零售,0.0
2023-12-01,2,301218.SZ,0.010257832870675332,I 信息技术,0.0
2023-12-01,3,000415.SZ,0.010119902349760082,L 商务服务,0.0
2023-12-01,4,301316.SZ,0.010090916950437314,I 信息技术,0.0
2023-12-01,5,600010.SH,0.010069927523341515,,0.0
2023-12-01,6,300032.SZ,0.010042941117075488,C 制造业,0.0
2023-12-01,7,001227.SZ,0.009998963269827148,J 金融业,0.0
2023-12-01,8,600219.SH,0.009998963269827148,,0.0
2023-12-01,9,002615.SZ,0.009990967297600177,C 制造业,0.0
2023-12-01,10,300240.SZ,0.009976974346202977,G 运输仓储,0.0
2023-12-04,1,301218.SZ,0.010348447426963904,I 信息技术,0.0
2023-12-04,2,002640.SZ,0.010339456595142042,F 批发零售,0.0
2023-12-04,3,301316.SZ,0.010177621622348514,I 信息技术,0.0
2023-12-04,4,000415.SZ,0.010114685799595475,L 商务服务,0.0
2023-12-04,5,600010.SH,0.01006473673391846,,0.0
2023-12-04,6,600219.SH,0.010034767294512251,,0.0
2023-12-04,7,001227.SZ,0.0099938090606571,J 金融业,0.0
2023-12-04,8,300032.SZ,0.009989813135402939,C 制造业,0.0
2023-12-04,9,002615.SZ,0.009985817210148778,C 制造业,0.0
2023-12-04,10,300240.SZ,0.009943859994980086,G 运输仓储,0.0
2023-12-05,1,002855.SZ,0.010289782234171183,C 制造业,0.0
2023-12-05,2,600010.SH,0.010092173247506714,,0.0
2023-12-05,3,002640.SZ,0.010082091156350363,F 批发零售,0.0
2023-12-05,4,000415.SZ,0.010026639654990436,L 商务服务,0.0
2023-12-05,5,001227.SZ,0.01000345084533083,J 金融业,0.0
2023-12-05,6,600338.SH,0.009953040389549079,,0.0
2023-12-05,7,301218.SZ,0.009929851579889473,I 信息技术,0.0
2023-12-05,8,002608.SZ,0.009920777697848757,D 水电煤气,0.0
2023-12-05,9,002615.SZ,0.009880449333223356,C 制造业,0.0
2023-12-05,10,600219.SH,0.009879441124107722,,0.0
2023-12-06,1,600338.SH,0.010456593249556062,,0.0
2023-12-06,2,301316.SZ,0.010372071133220157,I 信息技术,0.0
2023-12-06,3,002640.SZ,0.01016277827372173,F 批发零售,0.0
2023-12-06,4,600010.SH,0.010072218863361833,,0.0
2023-12-06,5,001227.SZ,0.009983671884343268,J 金融业,0.0
2023-12-06,6,301218.SZ,0.009973609727636612,I 信息技术,0.0
2023-12-06,7,000415.SZ,0.009961535139588626,L 商务服务,0.0
2023-12-06,8,002608.SZ,0.009916255434408678,D 水电煤气,0.0
2023-12-06,9,300032.SZ,0.009901162199348695,C 制造业,0.0
2023-12-06,10,600219.SH,0.009901162199348695,,0.0
2023-12-07,1,301316.SZ,0.010771033982169078,I 信息技术,0.0
2023-12-07,2,301218.SZ,0.010283638652385062,I 信息技术,0.0
2023-12-07,3,600338.SH,0.01025544222834797,,0.0
2023-12-07,4,000415.SZ,0.010105396971864876,L 商务服务,0.0
2023-12-07,5,002640.SZ,0.010095326820423056,F 批发零售,0.0
2023-12-07,6,300163.SZ,0.010044976063213964,C 制造业,0.0
2023-12-07,7,600010.SH,0.01001476560888851,,0.0
2023-12-07,8,001227.SZ,0.009991604260572325,J 金融业,0.0
2023-12-07,9,600219.SH,0.00995031663966087,,0.0
2023-12-07,10,002608.SZ,0.00993923947307487,D 水电煤气,0.0
2023-12-08,1,301316.SZ,0.01053293704502655,I 信息技术,0.0
2023-12-08,2,301218.SZ,0.010522828660146486,I 信息技术,0.0
2023-12-08,3,600010.SH,0.010315606770105176,,0.0
2023-12-08,4,000415.SZ,0.010234739691064665,L 商务服务,0.0
2023-12-08,5,600338.SH,0.010164991835392224,,0.0
2023-12-08,6,600282.SH,0.010158926804464187,,0.0
2023-12-08,7,002608.SZ,0.010052788763223516,D 水电煤气,0.0
2023-12-08,8,001227.SZ,0.009988095099991106,J 金融业,0.0
2023-12-08,9,600219.SH,0.009905206343974583,,0.0
2023-12-08,10,002984.SZ,0.009860729450502302,C 制造业,0.0
2023-12-11,1,301316.SZ,0.010821720533651158,I 信息技术,0.0
2023-12-11,2,301218.SZ,0.010454216998595084,I 信息技术,0.0
2023-12-11,3,000415.SZ,0.010103830066541622,L 商务服务,0.0
2023-12-11,4,600010.SH,0.010078658591537783,,0.0
2023-12-11,5,002640.SZ,0.010018247051528565,F 批发零售,0.0
2023-12-11,6,600338.SH,0.009971931537521498,,0.0
2023-12-11,7,002608.SZ,0.009967904101520883,D 水电煤气,0.0
2023-12-11,8,600282.SH,0.009967904101520883,,0.0
2023-12-11,9,001227.SZ,0.009948773780517966,J 金融业,0.0
2023-12-11,10,002984.SZ,0.009831978136500144,C 制造业,0.0
2023-12-12,1,301316.SZ,0.010705803575028159,I 信息技术,0.0
2023-12-12,2,301218.SZ,0.010348876427288208,I 信息技术,0.0
2023-12-12,3,000415.SZ,0.010225208711310703,L 商务服务,0.0
2023-12-12,4,002640.SZ,0.010004014422570453,F 批发零售,0.0
2023-12-12,5,600010.SH,0.009998987279644538,,0.0
2023-12-12,6,002608.SZ,0.009953742993311305,D 水电煤气,0.0
2023-12-12,7,001227.SZ,0.00993463985019283,J 金融业,0.0
2023-12-12,8,600219.SH,0.00993463985019283,,0.0
2023-12-12,9,300682.SZ,0.00991151499273362,I 信息技术,0.0
2023-12-12,10,600338.SH,0.009885373849518864,,0.0
2023-12-13,1,301316.SZ,0.010463953948782438,I 信息技术,0.0
2023-12-13,2,000415.SZ,0.010329463624547024,L 商务服务,0.0
2023-12-13,3,301218.SZ,0.010156547493387203,I 信息技术,0.0
2023-12-13,4,002608.SZ,0.01008677431765605,D 水电煤气,0.0
2023-12-13,5,002640.SZ,0.010036214045387098,F 批发零售,0.0
2023-12-13,6,002948.SZ,0.009874421174126449,J 金融业,0.0
2023-12-13,7,001227.SZ,0.009825883312748255,J 金融业,0.0
2023-12-13,8,600219.SH,0.009825883312748255,,0.0
2023-12-13,9,002984.SZ,0.009813748847403707,C 制造业,0.0
2023-12-13,10,600010.SH,0.009793524738496125,,0.0
2023-12-14,1,000415.SZ,0.010395708434225218,L 商务服务,0.0
2023-12-14,2,301316.SZ,0.010261962477761502,I 信息技术,0.0
2023-12-14,3,002608.SZ,0.010167732372071156,D 水电煤气,0.0
2023-12-14,4,301218.SZ,0.010064383223894647,I 信息技术,0.0
2023-12-14,5,002640.SZ,0.009954954714060698,F 批发零售,0.0
2023-12-14,6,600219.SH,0.009887068508885932,,0.0
2023-12-14,7,002948.SZ,0.009858698154484539,J 金融业,0.0
2023-12-14,8,001227.SZ,0.009845526204226749,J 金融业,0.0
2023-12-14,9,600282.SH,0.009818169076768262,,0.0
2023-12-14,10,002984.SZ,0.009797904537910122,C 制造业,0.0
2023-12-15,1,002640.SZ,0.010940922082551,F 批发零售,0.0
2023-12-15,2,000415.SZ,0.010439463153767413,L 商务服务,0.0
2023-12-15,3,301316.SZ,0.010231788243867139,I 信息技术,0.0
2023-12-15,4,002608.SZ,0.01010515720124502,D 水电煤气,0.0
2023-12-15,5,301218.SZ,0.009944082515029687,I 信息技术,0.0
2023-12-15,6,001227.SZ,0.00984379072927297,J 金融业,0.0
2023-12-15,7,600219.SH,0.00984379072927297,,0.0
2023-12-15,8,002572.SZ,0.009835686342545153,C 制造业,0.0
2023-12-15,9,002948.SZ,0.009821503665771477,J 金融业,0.0
2023-12-15,10,600282.SH,0.009755655523607975,,0.0
2023-12-18,1,002640.SZ,0.01095343445686802,F 批发零售,0.0
2023-12-18,2,000415.SZ,0.01029267042930754,L 商务服务,0.0
2023-12-18,3,002855.SZ,0.010274372348544326,C 制造业,0.0
2023-12-18,4,301316.SZ,0.010027348258240944,I 信息技术,0.0
2023-12-18,5,300240.SZ,0.01001921577790174,G 运输仓储,0.0
2023-12-18,6,002608.SZ,0.009972454015951305,D 水电煤气,0.0
2023-12-18,7,002948.SZ,0.009819970009591193,J 金融业,0.0
2023-12-18,8,600282.SH,0.009819970009591193,,0.0
2023-12-18,9,301218.SZ,0.009804721608955182,I 信息技术,0.0
2023-12-18,10,600219.SH,0.009752877046792743,,0.0
2023-12-19,1,002640.SZ,0.010630100071505923,F 批发零售,0.0
2023-12-19,2,000415.SZ,0.010232427263075486,L 商务服务,0.0
2023-12-19,3,301316.SZ,0.010066220422628919,I 信息技术,0.0
2023-12-19,4,301218.SZ,0.009923466081141068,I 信息技术,0.0
2023-12-19,5,300240.SZ,0.009921426733405528,G 运输仓储,0.0
2023-12-19,6,002608.SZ,0.009911229994727825,D 水电煤气,0.0
2023-12-19,7,600282.SH,0.009819459346628492,,0.0
2023-12-19,8,600219.SH,0.00978275108738876,,0.0
2023-12-19,9,002948.SZ,0.00977867239191768,J 金融业,0.0
2023-12-19,10,300163.SZ,0.009737885437206864,C 制造业,0.0
2023-12-20,1,002640.SZ,0.010732013200862188,F 批发零售,0.0
2023-12-20,2,000415.SZ,0.0101429050776645,L 商务服务,0.0
2023-12-20,3,002608.SZ,0.010066064887682195,D 水电煤气,0.0
2023-12-20,4,002855.SZ,0.009884722039323949,C 制造业,0.0
2023-12-20,5,600282.SH,0.009835544317735274,,0.0
2023-12-20,6,600219.SH,0.00982939710253669,,0.0
2023-12-20,7,300032.SZ,0.009802759170009489,C 制造业,0.0
2023-12-20,8,002948.SZ,0.00978944020374589,J 金融业,0.0
2023-12-20,9,301218.SZ,0.009767924950550844,I 信息技术,0.0
2023-12-20,10,300163.SZ,0.00968186393777066,C 制造业,0.0
2023-12-21,1,002640.SZ,0.011101336896151929,F 批发零售,0.0
2023-12-21,2,002855.SZ,0.0108100541115373,C 制造业,0.0
2023-12-21,3,002615.SZ,0.01048006941847737,C 制造业,0.0
2023-12-21,4,300032.SZ,0.010135826127569175,C 制造业,0.0
2023-12-21,5,000415.SZ,0.01003703441390617,L 商务服务,0.0
2023-12-21,6,002608.SZ,0.009930094930044157,D 水电煤气,0.0
2023-12-21,7,301218.SZ,0.009823155446182142,I 信息技术,0.0
2023-12-21,8,300163.SZ,0.009802786020684616,C 制造业,0.0
2023-12-21,9,600282.SH,0.009777324238812708,,0.0
2023-12-21,10,600219.SH,0.00977121341116345,,0.0
2023-12-22,1,002855.SZ,0.011901027905564838,C 制造业,0.0
2023-12-22,2,002640.SZ,0.010855254127634937,F 批发零售,0.0
2023-12-22,3,002615.SZ,0.010174379972023657,C 制造业,0.0
2023-12-22,4,300032.SZ,0.009980718161295898,C 制造业,0.0
2023-12-22,5,600219.SH,0.009946062889902508,,0.0
2023-12-22,6,000415.SZ,0.009907330527756957,L 商务服务,0.0
2023-12-22,7,002608.SZ,0.009861463256795119,D 水电煤气,0.0
2023-12-22,8,600282.SH,0.009815595985833281,,0.0
2023-12-22,9,002984.SZ,0.009749343261110627,C 制造业,0.0
2023-12-22,10,002948.SZ,0.009703475990148789,J 金融业,0.0
2023-12-25,1,002855.SZ,0.013099464923480882,C 制造业,0.0
2023-12-25,2,002640.SZ,0.011041167001220941,F 批发零售,0.0
2023-12-25,3,300032.SZ,0.010216011887688586,C 制造业,0.0
2023-12-25,4,002984.SZ,0.009970199301333459,C 制造业,0.0
2023-12-25,5,002608.SZ,0.009944700070383757,D 水电煤气,0.0
2023-12-25,6,600219.SH,0.009911041085530151,,0.0
2023-12-25,7,000415.SZ,0.009822303761825187,L 商务服务,0.0
2023-12-25,8,001289.SZ,0.009817203915635246,D 水电煤气,0.0
2023-12-25,9,600282.SH,0.009791704684685546,,0.0
2023-12-25,10,002948.SZ,0.009638709298987334,J 金融业,0.0
2023-12-26,1,002855.SZ,0.01443957750159534,C 制造业,0.0
2023-12-26,2,002640.SZ,0.010808985069680097,F 批发零售,0.0
2023-12-26,3,300032.SZ,0.01030303257705677,C 制造业,0.0
2023-12-26,4,600219.SH,0.009932000749133,,0.0
2023-12-26,5,002984.SZ,0.00987373955301274,C 制造业,0.0
2023-12-26,6,002608.SZ,0.00985840765929688,D 水电煤气,0.0
2023-12-26,7,001289.SZ,0.009817522609387926,D 水电煤气,0.0
2023-12-26,8,600282.SH,0.009812411978149306,,0.0
2023-12-26,9,000415.SZ,0.009751084403285872,L 商务服务,0.0
2023-12-26,10,000830.SZ,0.0096795355659452,C 制造业,0.0
2023-12-27,1,002855.SZ,0.012995499076131399,C 制造业,0.0
2023-12-27,2,300032.SZ,0.010106928965297095,C 制造业,0.0
2023-12-27,3,600219.SH,0.01009977397917684,,0.0
2023-12-27,4,002608.SZ,0.009904545072181315,D 水电煤气,0.0
2023-12-27,5,600282.SH,0.009873880845951652,,0.0
2023-12-27,6,000415.SZ,0.009843216619721989,L 商务服务,0.0
2023-12-27,7,002984.SZ,0.009832995210978768,C 制造业,0.0
2023-12-27,8,002640.SZ,0.009735891827918166,F 批发零售,0.0
2023-12-27,9,000830.SZ,0.00966945267108723,C 制造业,0.0
2023-12-27,10,300045.SZ,0.009636744163108921,C 制造业,0.0
2023-12-28,1,002855.SZ,0.011889400869668922,C 制造业,0.0
2023-12-28,2,600219.SH,0.010233529371179445,,0.0
2023-12-28,3,300032.SZ,0.010048867231029272,C 制造业,0.0
2023-12-28,4,002984.SZ,0.009912907193775846,C 制造业,0.0
2023-12-28,5,000415.SZ,0.009862175836591732,L 商务服务,0.0
2023-12-28,6,002608.SZ,0.009770859393660326,D 水电煤气,0.0
2023-12-28,7,600282.SH,0.009770859393660326,,0.0
2023-12-28,8,000830.SZ,0.009760713122223505,C 制造业,0.0
2023-12-28,9,600338.SH,0.00974042057934986,,0.0
2023-12-28,10,002948.SZ,0.009694762357884155,J 金融业,0.0
2023-12-29,1,002855.SZ,0.011406143863098087,C 制造业,0.0
2023-12-29,2,600219.SH,0.01027897463440409,,0.0
2023-12-29,3,300032.SZ,0.010206188818739545,C 制造业,0.0
2023-12-29,4,002984.SZ,0.009912012813762007,C 制造业,0.0
2023-12-29,5,002615.SZ,0.00989280544573942,C 制造业,0.0
2023-12-29,6,300045.SZ,0.00983821608399101,C 制造业,0.0
2023-12-29,7,600338.SH,0.009793735863307122,,0.0
2023-12-29,8,301218.SZ,0.009753299299049039,I 信息技术,0.0
2023-12-29,9,000415.SZ,0.009735102845132905,L 商务服务,0.0
2023-12-29,10,600282.SH,0.009735102845132905,,0.0
2024-01-02,1,300172.SZ,0.010674955335550683,D 水电煤气,0.0
2024-01-02,2,300225.SZ,0.010100118908683715,C 制造业,0.0
2024-01-02,3,300254.SZ,0.010029276391288137,C 制造业,0.0
2024-01-02,4,001270.SZ,0.009998915312404318,C 制造业,0.0
2024-01-02,5,000035.SZ,0.009897711716124922,N 公共环保,0.0
2024-01-02,6,000998.SZ,0.009882531176683014,A 农林牧渔,0.0
2024-01-02,7,000572.SZ,0.009877470996869043,C 制造业,0.0
2024-01-02,8,000980.SZ,0.009818772911026993,C 制造业,0.0
2024-01-02,9,002607.SZ,0.00981270069525023,P 教育,0.0
2024-01-02,10,002728.SZ,0.009796508119845527,C 制造业,0.0
2024-01-03,1,300172.SZ,0.010188235643132228,D 水电煤气,0.0
2024-01-03,2,000035.SZ,0.010039873145237025,N 公共环保,0.0
2024-01-03,3,300225.SZ,0.010009387700464039,C 制造业,0.0
2024-01-03,4,300254.SZ,0.00999922588553971,C 制造业,0.0
2024-01-03,5,002582.SZ,0.00996772425927429,C 制造业,0.0
2024-01-03,6,002728.SZ,0.009942319721963468,C 制造业,0.0
2024-01-03,7,002607.SZ,0.009877284106447762,P 教育,0.0
2024-01-03,8,000572.SZ,0.009836636846750447,C 制造业,0.0
2024-01-03,9,001270.SZ,0.00983053975779585,C 制造业,0.0
2024-01-03,10,002146.SZ,0.009788876316606101,K 房地产,0.0
2024-01-04,1,300172.SZ,0.010820831796423014,D 水电煤气,0.0
2024-01-04,2,000829.SZ,0.010428860974968502,F 批发零售,0.0
2024-01-04,3,300225.SZ,0.010073447017691094,C 制造业,0.0
2024-01-04,4,000035.SZ,0.010012518910729254,N 公共环保,0.0
2024-01-04,5,300254.SZ,0.009982054857248332,C 制造业,0.0
2024-01-04,6,002728.SZ,0.009837858337438641,C 制造业,0.0
2024-01-04,7,000572.SZ,0.009829734589843729,C 制造业,0.0
2024-01-04,8,002582.SZ,0.009822626310698182,C 制造业,0.0
2024-01-04,9,002607.SZ,0.009797239599464078,P 教育,0.0
2024-01-04,10,002575.SZ,0.009788100383419804,F 批发零售,0.0
2024-01-05,1,002575.SZ,0.010644019229612571,F 批发零售,0.0
2024-01-05,2,300172.SZ,0.010421649712636935,D 水电煤气,0.0
2024-01-05,3,300925.SZ,0.01005069226957159,I 信息技术,0.0
2024-01-05,4,000829.SZ,0.01003224687185011,F 批发零售,0.0
2024-01-05,5,000035.SZ,0.0099195249968855,N 公共环保,0.0
2024-01-05,6,300225.SZ,0.009868287780992496,C 制造业,0.0
2024-01-05,7,300254.SZ,0.009817050565099494,C 制造业,0.0
2024-01-05,8,002146.SZ,0.00975454116171003,K 房地产,0.0
2024-01-05,9,002582.SZ,0.009738145252624267,C 制造业,0.0
2024-01-05,10,000572.SZ,0.009694081246956286,C 制造业,0.0
2024-01-08,1,002575.SZ,0.010329400203897618,F 批发零售,0.0
2024-01-08,2,002703.SZ,0.010112395997933381,C 制造业,0.0
2024-01-08,3,300172.SZ,0.009913992152480367,D 水电煤气,0.0
2024-01-08,4,002146.SZ,0.009895391791969146,K 房地产,0.0
2024-01-08,5,000829.SZ,0.009847857537329361,F 批发零售,0.0
2024-01-08,6,000035.SZ,0.009816856936477329,N 公共环保,0.0
2024-01-08,7,300225.SZ,0.009765189268390605,C 制造业,0.0
2024-01-08,8,000572.SZ,0.009610186264130436,C 制造业,0.0
2024-01-08,9,300254.SZ,0.009610186264130436,C 制造业,0.0
2024-01-08,10,002582.SZ,0.009609152910768703,C 制造业,0.0
2024-01-09,1,002575.SZ,0.010556124157676764,F 批发零售,0.0
2024-01-09,2,002703.SZ,0.010024030202386215,C 制造业,0.0
2024-01-09,3,300925.SZ,0.00986905138045693,I 信息技术,0.0
2024-01-09,4,000829.SZ,0.00978432962446892,F 批发零售,0.0
2024-01-09,5,300254.SZ,0.009773997703006968,C 制造业,0.0
2024-01-09,6,000572.SZ,0.009691342331311349,C 制造业,0.0
2024-01-09,7,002146.SZ,0.009658280182633101,K 房地产,0.0
2024-01-09,8,002582.SZ,0.009642782300440172,C 制造业,0.0
2024-01-09,9,300172.SZ,0.009596288653861387,D 水电煤气,0.0
2024-01-09,10,002767.SZ,0.009596288653861387,C 制造业,0.0
2024-01-10,1,002575.SZ,0.010685413065881135,F 批发零售,0.0
2024-01-10,2,002703.SZ,0.009943428305852577,C 制造业,0.0
2024-01-10,3,002582.SZ,0.009853932247840716,C 制造业,0.0
2024-01-10,4,300254.SZ,0.00974050119756987,C 制造业,0.0
2024-01-10,5,002146.SZ,0.009668696220792913,K 房地产,0.0
2024-01-10,6,002356.SZ,0.00962915145097372,F 批发零售,0.0
2024-01-10,7,000572.SZ,0.009615622977088206,C 制造业,0.0
2024-01-10,8,000829.SZ,0.009615622977088206,F 批发零售,0.0
2024-01-10,9,000980.SZ,0.009615622977088206,C 制造业,0.0
2024-01-10,10,002607.SZ,0.009590647332991873,P 教育,0.0
2024-01-11,1,002575.SZ,0.010940998907446004,F 批发零售,0.0
2024-01-11,2,002356.SZ,0.010588533010874287,F 批发零售,0.0
2024-01-11,3,002703.SZ,0.010043718468680832,C 制造业,0.0
2024-01-11,4,002582.SZ,0.009951183174300647,C 制造业,0.0
2024-01-11,5,300925.SZ,0.009898157331453574,I 信息技术,0.0
2024-01-11,6,002607.SZ,0.009881521772913316,P 教育,0.0
2024-01-11,7,002146.SZ,0.009837853431745138,K 房地产,0.0
2024-01-11,8,000980.SZ,0.009812900093934752,C 制造业,0.0
2024-01-11,9,002767.SZ,0.009787946756124365,C 制造业,0.0
2024-01-11,10,300254.SZ,0.009762993418313977,C 制造业,0.0
2024-01-12,1,002575.SZ,0.010940640374701459,F 批发零售,0.0
2024-01-12,2,300172.SZ,0.010343042371041295,D 水电煤气,0.0
2024-01-12,3,002607.SZ,0.01010483897098095,P 教育,0.0
2024-01-12,4,002356.SZ,0.010083943935887936,F 批发零售,0.0
2024-01-12,5,002582.SZ,0.009999319043761236,C 制造业,0.0
2024-01-12,6,002146.SZ,0.009944991952519402,K 房地产,0.0
2024-01-12,7,002767.SZ,0.009872904081448508,C 制造业,0.0
2024-01-12,8,301127.SZ,0.009829024507753182,D 水电煤气,0.0
2024-01-12,9,002703.SZ,0.00976320514721019,C 制造业,0.0
2024-01-12,10,002488.SZ,0.009724549332288118,C 制造业,0.0
2024-01-15,1,002356.SZ,0.011088268751310028,F 批发零售,0.0
2024-01-15,2,002575.SZ,0.011039200995796276,F 批发零售,0.0
2024-01-15,3,300172.SZ,0.010523467565502785,D 水电煤气,0.0
2024-01-15,4,002582.SZ,0.010205049152062473,C 制造业,0.0
2024-01-15,5,002607.SZ,0.010047405937539564,P 教育,0.0
2024-01-15,6,002146.SZ,0.009997294187227647,K 房地产,0.0
2024-01-15,7,002488.SZ,0.00993465449933775,C 制造业,0.0
2024-01-15,8,000998.SZ,0.009829211024723087,A 农林牧渔,0.0
2024-01-15,9,002767.SZ,0.009752999404457046,C 制造业,0.0
2024-01-15,10,002728.SZ,0.0096799197685855,C 制造业,0.0
2024-01-16,1,002575.SZ,0.01081469994513572,F 批发零售,0.0
2024-01-16,2,002356.SZ,0.01079481998200128,F 批发零售,0.0
2024-01-16,3,002767.SZ,0.01074773585878813,C 制造业,0.0
2024-01-16,4,002582.SZ,0.01022771787574513,C 制造业,0.0
2024-01-16,5,300172.SZ,0.01020783791261069,D 水电煤气,0.0
2024-01-16,6,002607.SZ,0.010044612952138439,P 教育,0.0
2024-01-16,7,002488.SZ,0.010038335069043353,C 制造业,0.0
2024-01-16,8,300254.SZ,0.009898129013253086,C 制造业,0.0
2024-01-16,9,002146.SZ,0.009840581751548127,K 房地产,0.0
2024-01-16,10,000998.SZ,0.009682588360321783,A 农林牧渔,0.0
2024-01-17,1,002767.SZ,0.011951367591925343,C 制造业,0.0
2024-01-17,2,002575.SZ,0.01067630130425178,F 批发零售,0.0
2024-01-17,3,002356.SZ,0.010365464249047777,F 批发零售,0.0
2024-01-17,4,002582.SZ,0.009975332026699896,C 制造业,0.0
2024-01-17,5,002488.SZ,0.009896036859556017,C 制造业,0.0
2024-01-17,6,002607.SZ,0.009870662406069975,P 教育,0.0
2024-01-17,7,002728.SZ,0.009845287952583935,C 制造业,0.0
2024-01-17,8,300172.SZ,0.009724759298525239,D 水电煤气,0.0
2024-01-17,9,002590.SZ,0.009701499382829703,C 制造业,0.0
2024-01-17,10,000998.SZ,0.009643349593590858,A 农林牧渔,0.0
2024-01-18,1,002767.SZ,0.01102405714766723,C 制造业,0.0
2024-01-18,2,002575.SZ,0.010915978156023434,F 批发零售,0.0
2024-01-18,3,002356.SZ,0.010227239483783554,F 批发零售,0.0
2024-01-18,4,002590.SZ,0.010206047524637713,C 制造业,0.0
2024-01-18,5,002728.SZ,0.010087372553420994,C 制造业,0.0
2024-01-18,6,002583.SZ,0.009968697582204276,C 制造业,0.0
2024-01-18,7,002607.SZ,0.009943267231229265,P 教育,0.0
2024-01-18,8,300172.SZ,0.009898764117022996,D 水电煤气,0.0
2024-01-18,9,002582.SZ,0.009799161909037537,C 制造业,0.0
2024-01-18,10,300254.SZ,0.00969532130922291,C 制造业,0.0
2024-01-19,1,002767.SZ,0.012176337635354225,C 制造业,0.0
2024-01-19,2,002575.SZ,0.012060402904199997,F 批发零售,0.0
2024-01-19,3,300172.SZ,0.010204383584345602,D 水电煤气,0.0
2024-01-19,4,002356.SZ,0.010185238399384353,F 批发零售,0.0
2024-01-19,5,002607.SZ,0.010057603832976028,P 教育,0.0
2024-01-19,6,002583.SZ,0.010006550006412698,C 制造业,0.0
2024-01-19,7,002728.SZ,0.00993847823766159,C 制造业,0.0
2024-01-19,8,002590.SZ,0.009810843671253266,C 制造业,0.0
2024-01-19,9,002582.SZ,0.009745962766662368,C 制造业,0.0
2024-01-19,10,000998.SZ,0.009708736018126605,A 农林牧渔,0.0
2024-01-22,1,002575.SZ,0.012582898842631429,F 批发零售,0.0
2024-01-22,2,002767.SZ,0.011707557270195056,C 制造业,0.0
2024-01-22,3,002590.SZ,0.010194513555946385,C 制造业,0.0
2024-01-22,4,002607.SZ,0.010020099294937893,P 教育,0.0
2024-01-22,5,300172.SZ,0.009810802181727701,D 水电煤气,0.0
2024-01-22,6,002356.SZ,0.009651649168557451,F 批发零售,0.0
2024-01-22,7,000998.SZ,0.009591694266335783,A 农林牧渔,0.0
2024-01-22,8,002583.SZ,0.009557901503265387,C 制造业,0.0
2024-01-22,9,002582.SZ,0.009339883677004772,C 制造业,0.0
2024-01-22,10,002728.SZ,0.009296280111752648,C 制造业,0.0
2024-01-23,1,002575.SZ,0.013123205999843316,F 批发零售,0.0
2024-01-23,2,002767.SZ,0.01148484099167226,C 制造业,0.0
2024-01-23,3,002607.SZ,0.01050117054939063,P 教育,0.0
2024-01-23,4,002590.SZ,0.01028402475639248,C 制造业,0.0
2024-01-23,5,300172.SZ,0.009810646927656508,D 水电煤气,0.0
2024-01-23,6,002356.SZ,0.009674930807032663,F 批发零售,0.0
2024-01-23,7,002583.SZ,0.009519671565038985,C 制造业,0.0
2024-01-23,8,000998.SZ,0.009515328649179021,A 农林牧渔,0.0
2024-01-23,9,002146.SZ,0.009282982650670998,K 房地产,0.0
2024-01-23,10,002736.SZ,0.00921132453898161,J 金融业,0.0
2024-01-24,1,002575.SZ,0.012786102174510436,F 批发零售,0.0
2024-01-24,2,002767.SZ,0.010927977973610357,C 制造业,0.0
2024-01-24,3,002607.SZ,0.010648772356934634,P 教育,0.0
2024-01-24,4,300172.SZ,0.010109840585211723,D 水电煤气,0.0
2024-01-24,5,002590.SZ,0.010060059738827678,C 制造业,0.0
2024-01-24,6,002356.SZ,0.009828470583910605,F 批发零售,0.0
2024-01-24,7,002146.SZ,0.009622854044498247,K 房地产,0.0
2024-01-24,8,000998.SZ,0.009582812928928474,A 农林牧渔,0.0
2024-01-24,9,002583.SZ,0.009575237582739596,C 制造业,0.0
2024-01-24,10,002736.SZ,0.009531949890231733,J 金融业,0.0
2024-01-25,1,002575.SZ,0.012343716572291748,F 批发零售,0.0
2024-01-25,2,002607.SZ,0.010770850612214099,P 教育,0.0
2024-01-25,3,002767.SZ,0.01063113438965,C 制造业,0.0
2024-01-25,4,300172.SZ,0.010459664480139517,D 水电煤气,0.0
2024-01-25,5,002590.SZ,0.010059568024615054,C 制造业,0.0
2024-01-25,6,002146.SZ,0.009894448852493848,K 房地产,0.0
2024-01-25,7,002356.SZ,0.009854227515695093,F 批发零售,0.0
2024-01-25,8,002583.SZ,0.009822473828748707,C 制造业,0.0
2024-01-25,9,000998.SZ,0.009661588481553685,A 农林牧渔,0.0
2024-01-25,10,002736.SZ,0.009615016407365652,J 金融业,0.0
