symbol,total_contribution,avg_contribution,holding_days,avg_weight,max_weight
603730.SH,-0.0006502886489645774,-0.0006502886489645774,1,0.021087931902137,0.021087931902137
002396.SZ,-0.0006513854957275831,-5.713907857259501e-06,114,0.020038438232759623,0.0227205568593379
002531.SZ,-0.0006513953792510361,-0.0006513953792510361,1,0.0198512741826753,0.0198512741826753
688351.SH,-0.0006559797345448298,-0.0003279898672724149,2,0.0206382348796856,0.0208697600545964
600509.SH,-0.0006567809437089595,-0.00032839047185447977,2,0.0214461071245294,0.0216987842716915
300772.SZ,-0.000656860671692087,-0.000656860671692087,1,0.0210421918621362,0.0210421918621362
301238.SZ,-0.0006593968237586438,-0.0006593968237586438,1,0.0210250298723043,0.0210250298723043
002597.SZ,-0.0006699626960258246,-0.0006699626960258246,1,0.0190869580586524,0.0190869580586524
603809.SH,-0.0006731469178671251,-3.0597587175778416e-05,22,0.020773292723830567,0.0222695599033105
301622.SZ,-0.0006774928961187775,-0.0006774928961187775,1,0.0203665802765057,0.0203665802765057
688003.SH,-0.0006840009636844696,-0.00022800032122815653,3,0.02043188559002927,0.0207829950218669
600482.SH,-0.0007215070558700705,-0.0002405023519566902,3,0.0197901249263645,0.0201495469552337
002812.SZ,-0.0007263186569676438,-0.0002421062189892146,3,0.020505835022156634,0.0210340403580468
600667.SH,-0.0007276152566452908,-8.084613962725453e-05,9,0.02035121936299287,0.0212990945070621
688432.SH,-0.0007281947690623593,-0.0002427315896874531,3,0.020663951918049834,0.0213877664780767
603650.SH,-0.0007347926727870237,-0.00018369816819675594,4,0.020392496392428325,0.0212400063213926
601096.SH,-0.0007362316137156761,-0.00024541053790522535,3,0.020190575238972133,0.0209043248424057
600252.SH,-0.0007385069581293169,-0.0007385069581293169,1,0.0196711398847172,0.0196711398847172
002032.SZ,-0.000739038396928347,-0.00018475959923208675,4,0.0219116752466809,0.0228011644960145
600221.SH,-0.0007481843482593971,-0.0007481843482593971,1,0.0199515826202506,0.0199515826202506
300115.SZ,-0.0007491831280146546,-0.0007491831280146546,1,0.0212925731119955,0.0212925731119955
603659.SH,-0.000750318144579296,-0.0002501060481930987,3,0.02097166958971063,0.0219137710938668
301301.SZ,-0.0007531046807901327,-0.0007531046807901327,1,0.0207888271259776,0.0207888271259776
002422.SZ,-0.0007551977245120584,-0.0003775988622560292,2,0.02084562054435285,0.0208728744875279
603392.SH,-0.000757015014697277,-0.000757015014697277,1,0.0197368518939779,0.0197368518939779
688776.SH,-0.0007739897041686093,-2.418717825526904e-05,32,0.019657866833750724,0.0212283979422129
603009.SH,-0.000774324225176799,-0.0001548648450353598,5,0.02071482764717038,0.0214325433111664
000408.SZ,-0.0007830737627075821,-0.0007830737627075821,1,0.0200118850469716,0.0200118850469716
600750.SH,-0.0007919478052344201,-0.0007919478052344201,1,0.0205417572691051,0.0205417572691051
601608.SH,-0.000799684063085629,-0.0001599368126171258,5,0.02050117979048936,0.0217900941027438
002840.SZ,-0.0008003008157505877,-6.669173464588231e-05,12,0.019099730092117916,0.0204622515240831
300776.SZ,-0.0008038786236452851,-0.0008038786236452851,1,0.0204863744208116,0.0204863744208116
601825.SH,-0.000804908368718198,-0.000804908368718198,1,0.0200019729626472,0.0200019729626472
300634.SZ,-0.0008054566571033606,-4.474759206129781e-05,18,0.0207517161254068,0.022370779928113
000703.SZ,-0.0008144587922721807,-0.00020361469806804517,4,0.020659655442443574,0.0215478522203878
002517.SZ,-0.0008204272714775582,-0.0008204272714775582,1,0.0203876176962173,0.0203876176962173
600882.SH,-0.0008235520300225266,-0.0008235520300225266,1,0.0194801730178405,0.0194801730178405
301177.SZ,-0.0008239544583738446,-0.0008239544583738446,1,0.0219064413606786,0.0219064413606786
301526.SZ,-0.0008256733004766298,-0.00011795332863951854,7,0.0201571881859648,0.0211888995425726
002611.SZ,-0.0008332221467231249,-0.00013887035778718747,6,0.020190042159377416,0.0205683228451734
603728.SH,-0.0008405554046708914,-0.0004202777023354457,2,0.01930639876841295,0.0200099120176629
300408.SZ,-0.0008540797843096996,-0.0004270398921548498,2,0.0196820288053048,0.0198746349763901
002258.SZ,-0.0008548621862544761,-0.00042743109312723805,2,0.0207949828637127,0.0213202795325252
002911.SZ,-0.0008597037631650511,-0.0008597037631650511,1,0.0206488107560198,0.0206488107560198
002176.SZ,-0.0008729039213095194,-0.00021822598032737985,4,0.020574295287981652,0.02105897449221
600686.SH,-0.0008748853630359149,-0.0008748853630359149,1,0.0207921974559004,0.0207921974559004
600312.SH,-0.0008759107535624775,-0.0008759107535624775,1,0.0202673607037179,0.0202673607037179
002104.SZ,-0.0008768339786757693,-0.00012526199695368133,7,0.020619038413307058,0.0214202322568356
603993.SH,-0.0008784608179026157,-0.00043923040895130786,2,0.02082459172405205,0.0210777399363283
002044.SZ,-0.0008784765501323327,-0.00014641275835538877,6,0.021780468307381066,0.0232085480625954
600588.SH,-0.0008847139201056895,-0.0008847139201056895,1,0.0210263178414729,0.0210263178414729
000987.SZ,-0.0008878666359776486,-0.0004439333179888243,2,0.020925413440656848,0.0216068160912886
601222.SH,-0.0008922048066976292,-0.0008922048066976292,1,0.0203976478220872,0.0203976478220872
600039.SH,-0.0008985274843227411,-7.487729036022842e-05,12,0.020434136689401267,0.021204995190162
603606.SH,-0.0008998442861513737,-5.9989619076758245e-05,15,0.0196547093964129,0.0211731954333639
002947.SZ,-0.000903802380216416,-0.000903802380216416,1,0.0200127669905064,0.0200127669905064
600570.SH,-0.0009074949539123484,-0.0004537474769561742,2,0.02025435290909735,0.0206327282619104
002051.SZ,-0.0009131108159977619,-9.131108159977619e-05,10,0.02015155665718365,0.0211823716377773
601016.SH,-0.00091430657066938,-0.00018286131413387599,5,0.02035706193577848,0.021414258328983
300850.SZ,-0.0009215438746374096,-8.377671587612814e-05,11,0.020045831782212253,0.0214020673881258
300457.SZ,-0.0009229801313608314,-0.0009229801313608314,1,0.0203290783072978,0.0203290783072978
688559.SH,-0.0009354066616957557,-0.00018708133233915112,5,0.01993007938522074,0.0208755037083558
603193.SH,-0.0009356844530408812,-0.0009356844530408812,1,0.0202051560085219,0.0202051560085219
600875.SH,-0.0009377424283459315,-0.00011721780354324144,8,0.020445476328632636,0.0218696375747523
600739.SH,-0.000940694335199404,-0.000940694335199404,1,0.0198721678310874,0.0198721678310874
600133.SH,-0.0009450866545124254,-0.0009450866545124254,1,0.0194651501342847,0.0194651501342847
300548.SZ,-0.0009469783184693017,-4.509420564139532e-05,21,0.020485908890665046,0.0215620548091892
300119.SZ,-0.0009641002980751662,-0.0004820501490375831,2,0.019760081361886,0.0199099874234847
002594.SZ,-0.0009749464591477374,-1.4999176294580574e-05,65,0.019469552705576057,0.0209539023075179
000628.SZ,-0.0009778288770865109,-0.00019556577541730217,5,0.020818748559022777,0.0211820344944743
600499.SH,-0.0009829474494652067,-0.0004914737247326033,2,0.020635830002082,0.020711023501258
002292.SZ,-0.000983255156766981,-0.000983255156766981,1,0.0190899916285514,0.0190899916285514
600938.SH,-0.000991625764100018,-0.000495812882050009,2,0.0208514519126804,0.0211644791614426
600201.SH,-0.0009924189383539322,-0.00033080631278464405,3,0.01955931956905947,0.0200048020034363
600927.SH,-0.0009929790490232394,-0.0009929790490232394,1,0.0205083272924933,0.0205083272924933
002563.SZ,-0.0010037055238987299,-0.0010037055238987299,1,0.0204421358367374,0.0204421358367374
